cardholder_name,card_number,customer_age,customer_segment,card_type,customer_location,merchant_name,merchant_location,trans_id,trans_approval_code,trans_loc,trans_cat,trans_currency,mcc,trans_amount,trans_date,trans_payment_method,trans_verify_method,trans_status,fake
Lisa Ferguson,873976901929,51,Business,Other,Hyderabad,amazon gift cards,Kolkata,PFmohOLK5XuwStxoqg,7E704X,Hyderabad,Retail,INR,4000,1438.0,2023-08-16 00:39:45,Debit Card,PIN,Transfer,False
Lisa Ferguson,873976901929,51,Business,Other,Hyderabad,amazon gift cards,"Cape Town, South Africa",zrVZwn4mbuQxoj71Y6,JD7ISS,Hyderabad,Other,INR,4004,2503.0,2023-08-18 04:44:26,Credit Card,PIN,Payment,False
Lisa Ferguson,873976901929,51,Business,Other,Hyderabad,zomato,Bangalore,m4BjUcPuz5Ky9c68A5,Y4J018,Hyderabad,Other,INR,4009,24.0,2023-08-21 07:55:09,Credit Card,Biometric,Transfer,False
Lisa Ferguson,873976901929,51,Business,Other,Hyderabad,swiggy,"London, UK",gLu9p5GLnDU20Fk1pq,PGE7AV,Hyderabad,Dining,INR,4004,23.969999313354492,2023-08-25 20:18:01,Credit Card,PIN,Payment,False
Lisa Ferguson,873976901929,51,Business,Other,Hyderabad,fake_merchant_4,"Tokyo, Japan",jl6SPhbKzjDl3TMUyr,GREYHN,"Sydney, Australia",Utilities,INR,4000,755.0,2023-08-26 22:31:32,Credit Card,PIN,Payment,True
Lisa Ferguson,873976901929,51,Business,Other,Hyderabad,fake_merchant_1,"Cape Town, South Africa",M0zENRf8cgjutbncCh,OB4REH,Pune,Retail,EUR,4003,1299.739990234375,2023-09-01 11:49:50,Credit Card,Biometric,Transfer,True
Daniel Porter,220872650914,51,Retail,MasterCard,Ahmedabad,amazon gift cards,"Cape Town, South Africa",YHApJTsDa4Y7ZkQHP3,58U8JI,Ahmedabad,Utilities,INR,4013,47.029998779296875,2023-09-05 03:41:54,Credit Card,Biometric,Payment,False
Daniel Porter,220872650914,51,Retail,MasterCard,Ahmedabad,fake_merchant_4,"Sydney, Australia",fwC2R0RstOgCSlZGOI,RY3JT2,Mumbai,Other,INR,4000,49796.0,2023-09-06 16:18:41,Credit Card,PIN,Payment,True
Mark Brown Jr.,174229243053,49,Business,Visa,Jaipur,swiggy,Delhi,tKXFmq8r0pOnvuoGv3,QPBZ9K,Jaipur,Utilities,INR,4002,3361.0,2023-08-25 22:34:16,Credit Card,PIN,Purchase,False
Mark Brown Jr.,174229243053,49,Business,Visa,Jaipur,rakuten,"Singapore, Singapore",I8BqJBkjLRCwhchIfA,LKVSJ4,Jaipur,Entertainment,INR,4002,3118.0,2023-09-03 02:59:38,Credit Card,PIN,Transfer,False
Mark Brown Jr.,174229243053,49,Business,Visa,Jaipur,fake_merchant_2,Mumbai,GSwjxZwxmP8rdo1gji,IORCE9,Pune,Other,JPY,4002,44.0,2023-09-03 03:00:25,Credit Card,Biometric,Transfer,True
Lauren Baker,987032792432,35,Retail,MasterCard,Pune,zomato,Kolkata,6dlUIzf23MT4eAGJ5F,8KCPYD,Pune,Utilities,INR,4004,2696.510009765625,2023-09-09 00:57:08,Credit Card,PIN,Payment,False
Lauren Baker,987032792432,35,Retail,MasterCard,Pune,fake_merchant_3,"Cape Town, South Africa",Hbq5F43XbK65LJ8jOB,1N4T17,"Sydney, Australia",Travel,AUD,4006,41122.0,2023-09-09 01:48:22,Credit Card,PIN,Payment,True
Sharon Goodwin,040875770912,33,Retail,MasterCard,Ahmedabad,amazon,"Toronto, Canada",I7UN5EwEJACn5eZw4R,UEKCSG,Ahmedabad,Entertainment,INR,4016,9.699999809265137,2023-08-18 22:51:23,Credit Card,Biometric,Transfer,False
Sharon Goodwin,040875770912,33,Retail,MasterCard,Ahmedabad,chai talks,Mumbai,d9GE1DksmAK8cUZuX8,1FNALC,Ahmedabad,Dining,INR,4003,35.0,2023-08-24 21:04:16,Debit Card,Biometric,Purchase,False
Sharon Goodwin,040875770912,33,Retail,MasterCard,Ahmedabad,fake_merchant_4,"Toronto, Canada",tCxoQCbK7dzXnUzLhv,KYPWD6,"Sydney, Australia",Retail,INR,4013,36309.640625,2023-08-24 22:20:25,Credit Card,Biometric,Purchase,True
Sharon Goodwin,040875770912,33,Retail,MasterCard,Ahmedabad,fake_merchant_0,"Sydney, Australia",Tx0kyebwJG1P2SesU7,J9EYH7,Kolkata,Grocery,JPY,4013,504.1099853515625,2023-08-26 15:11:53,Credit Card,Biometric,Transfer,True
Mrs. Nina Johnson,065275437876,45,Business,Rupay,Chennai,amazon gift cards,"Cape Town, South Africa",yl8jC93DPJ522nsioo,1SRPKX,Chennai,Dining,INR,4006,33.09000015258789,2023-08-20 22:27:13,Debit Card,Biometric,Payment,False
Mrs. Nina Johnson,065275437876,45,Business,Rupay,Chennai,fake_merchant_1,"Rio de Janeiro, Brazil",XRfBWlRflC3snuUqrN,31E61N,"Dubai, UAE",Retail,CAD,4000,3145.159912109375,2023-08-20 22:27:44,Credit Card,Biometric,Payment,True
Mrs. Nina Johnson,065275437876,45,Business,Rupay,Chennai,fake_merchant_4,Pune,6vDkR2RLAAfyqsXVpW,JM70YK,Ahmedabad,Travel,INR,4005,46442.51953125,2023-08-20 22:28:30,Credit Card,PIN,Payment,True
Michael Tyler,190106031650,38,Other,Visa,Delhi,amazon gift cards,Ahmedabad,828owYmBx8ANgquqpH,G0FV1I,Delhi,Travel,INR,4008,35.0,2023-08-29 23:54:16,Debit Card,PIN,Transfer,False
Michael Tyler,190106031650,38,Other,Visa,Delhi,fake_merchant_6,"Singapore, Singapore",ixeEKk4rpncLCeGGl7,OXO4QM,Pune,Utilities,CAD,4017,2645.4599609375,2023-09-06 03:59:22,Credit Card,PIN,Purchase,True
Ashley Daniels,084820078137,34,Retail,MasterCard,Jaipur,swiggy,Ahmedabad,xK2e8WDlt2G4XpAdfv,4JR6PQ,Jaipur,Dining,INR,4002,3813.0,2023-08-30 18:40:59,Debit Card,Biometric,Transfer,False
Ashley Daniels,084820078137,34,Retail,MasterCard,Jaipur,fake_merchant_5,Kolkata,UTkdM20IDkL1worbtP,1JT3VE,"Dubai, UAE",Dining,INR,4012,21199.8203125,2023-08-30 18:41:19,Credit Card,Biometric,Transfer,True
Ashley Daniels,084820078137,34,Retail,MasterCard,Jaipur,fake_merchant_3,Ahmedabad,Fk9xY2RhmxyUBBLv1T,TETCDX,,Other,CAD,4006,21041.0,2023-08-30 18:42:06,Credit Card,Biometric,Purchase,True
Jonathan Lane,316225872650,51,Retail,American Express,Delhi,instamart,Bangalore,8kA1ULRCyphs2KQkye,TOSTC8,Delhi,Grocery,INR,4014,6.0,2023-08-17 22:39:16,Debit Card,PIN,Purchase,False
Jonathan Lane,316225872650,51,Retail,American Express,Delhi,fake_merchant_6,Bangalore,kF8WeaDpzbJNPKqj7n,ICK8H2,,Utilities,INR,4016,22.209999084472656,2023-08-17 22:39:54,Credit Card,PIN,Purchase,True
Marc Kelley,912838070699,66,Retail,Other,Pune,swiggy,"Singapore, Singapore",q19agOBQ6idfg8AEN2,GB2WJ7,Pune,Utilities,INR,4005,14.0,2023-08-21 08:07:56,Debit Card,PIN,Transfer,False
Marc Kelley,912838070699,66,Retail,Other,Pune,instamart,Kolkata,EzfBGL6GWrSfwbhqkE,6K9LJK,Pune,Dining,INR,4010,2830.0,2023-08-23 16:15:17,Debit Card,Biometric,Payment,False
Marc Kelley,912838070699,66,Retail,Other,Pune,fake_merchant_9,"Sydney, Australia",D0GYCx2P8vAArlpg9J,HC8KP1,Mumbai,Travel,INR,4004,17.489999771118164,2023-08-23 16:15:53,Credit Card,PIN,Purchase,True
Mark Martinez,653383265755,24,Business,Other,Kolkata,amazon gift cards,"Toronto, Canada",QOhkzwjB2qzvgQ1QUH,TRC9Z1,Kolkata,Grocery,INR,4007,2479.06005859375,2023-09-04 03:29:23,Debit Card,Biometric,Transfer,False
Mark Martinez,653383265755,24,Business,Other,Kolkata,fake_merchant_9,Chennai,KXVKcZq3ABcdJlEpca,18EE35,"Toronto, Canada",Other,INR,4005,4.849999904632568,2023-09-04 03:29:54,Credit Card,PIN,Transfer,True
Mark Martinez,653383265755,24,Business,Other,Kolkata,fake_merchant_9,"Cape Town, South Africa",b6pUPbhAWedSYeisBn,THG7QE,Chennai,Dining,CAD,4008,10124.8095703125,2023-09-04 03:30:27,Credit Card,PIN,Transfer,True
Jaime Flores,768940575785,21,Premium,American Express,Hyderabad,amazon gift cards,"Singapore, Singapore",bVQapejc7d9lB7iYVi,IJ8VFC,Hyderabad,Entertainment,INR,4018,36.0,2023-08-16 23:03:06,Credit Card,PIN,Transfer,False
Jaime Flores,768940575785,21,Premium,American Express,Hyderabad,airtel,Ahmedabad,qQA0O4CjLcOsfS96b7,PFI9CY,Hyderabad,Dining,INR,4009,19.93000030517578,2023-08-17 14:14:26,Debit Card,PIN,Purchase,False
Jaime Flores,768940575785,21,Premium,American Express,Hyderabad,zomato,"Dubai, UAE",1qFB3uvR68m2J4oFH0,MN190I,Hyderabad,Dining,INR,4003,3459.639892578125,2023-08-18 12:16:42,Credit Card,PIN,Purchase,False
Jaime Flores,768940575785,21,Premium,American Express,Hyderabad,fake_merchant_5,,GCq6aIxorZFJI08ICW,Q3HAZT,"Singapore, Singapore",Travel,CAD,4003,8161.5,2023-08-18 12:17:21,Credit Card,PIN,Payment,True
Jaime Flores,768940575785,21,Premium,American Express,Hyderabad,fake_merchant_1,Lucknow,MAmTuCwdwHAOO1Yb71,UV1HX4,"Cape Town, South Africa",Grocery,INR,4002,17.0,2023-08-18 12:18:10,Credit Card,PIN,Payment,True
Kathleen Pineda,973130841368,42,Premium,American Express,Pune,instamart,Lucknow,WdVn9SRX6m02DxU7ur,1C5UPA,Pune,Grocery,INR,4005,850.0,2023-08-15 23:29:15,Credit Card,PIN,Transfer,False
Kathleen Pineda,973130841368,42,Premium,American Express,Pune,rakuten,"Tokyo, Japan",XDvaGrfZNGLG709oeZ,CD764H,Pune,Grocery,INR,4011,3302.0,2023-08-20 14:17:44,Debit Card,PIN,Purchase,False
Kathleen Pineda,973130841368,42,Premium,American Express,Pune,airtel,Jaipur,LHAK6IIOA8YAgSp5lI,6T5TB4,Pune,Utilities,INR,4010,41.880001068115234,2023-08-30 08:40:35,Credit Card,Biometric,Transfer,False
Kathleen Pineda,973130841368,42,Premium,American Express,Pune,fake_merchant_6,"Paris, France",jKRStpny04ZAk5gDY3,ANUSYA,Lucknow,Utilities,INR,4009,34254.44140625,2023-08-30 08:41:13,Credit Card,Biometric,Purchase,True
Kathleen Pineda,973130841368,42,Premium,American Express,Pune,fake_merchant_4,Delhi,7tgsiVEcOvjAVWaN68,M4UNRT,,Dining,INR,4017,41059.640625,2023-08-30 08:41:44,Credit Card,PIN,Transfer,True
William Holloway,152384192084,61,Retail,Visa,Delhi,rakuten,"Tokyo, Japan",F8euVqcrrGdoG0e7Is,1DUQCO,Delhi,Travel,INR,4003,2.0,2023-09-01 00:19:11,Debit Card,Biometric,Transfer,False
William Holloway,152384192084,61,Retail,Visa,Delhi,fake_merchant_3,Mumbai,vrW5ztZMXucg5GkvRd,65A5WQ,Kolkata,Travel,CAD,4000,1585.0,2023-09-04 05:27:53,Credit Card,PIN,Transfer,True
William Holloway,152384192084,61,Retail,Visa,Delhi,fake_merchant_0,"Singapore, Singapore",h0XxVdkzClMsvsNcoN,RAEUGD,Lucknow,Grocery,AUD,4000,36823.0,2023-09-06 21:20:59,Credit Card,Biometric,Payment,True
Amy Johnson,074461394583,45,Student,Rupay,Ahmedabad,amazon gift cards,"Rio de Janeiro, Brazil",uQybZb8etCysqC0jpr,H3BA0H,Ahmedabad,Utilities,INR,4003,1353.1700439453125,2023-08-23 14:41:25,Debit Card,Biometric,Purchase,False
Amy Johnson,074461394583,45,Student,Rupay,Ahmedabad,airtel,Bangalore,RpS0823tnQaESvLKs1,VFWD77,Ahmedabad,Utilities,INR,4016,25.0,2023-08-31 07:23:28,Credit Card,PIN,Transfer,False
Amy Johnson,074461394583,45,Student,Rupay,Ahmedabad,fake_merchant_7,"Dubai, UAE",G7VAhkqPubYpVQ16T3,W2BPDJ,"Paris, France",Dining,INR,4002,39883.01953125,2023-08-31 07:24:03,Credit Card,PIN,Transfer,True
Amy Johnson,074461394583,45,Student,Rupay,Ahmedabad,fake_merchant_3,"Singapore, Singapore",FynNUm5Fhi9ror20vj,2PWWM8,"Cape Town, South Africa",Other,EUR,4003,2123.570068359375,2023-08-31 07:24:26,Credit Card,Biometric,Payment,True
Joshua Stewart,768554032022,34,Premium,Other,Kolkata,zomato,Hyderabad,0832ETXXBd5Jh3Rxt3,MRP58V,Kolkata,Other,INR,4010,7.769999980926514,2023-08-21 17:18:22,Credit Card,PIN,Transfer,False
Joshua Stewart,768554032022,34,Premium,Other,Kolkata,airtel,"Paris, France",YkIkt0TUEfCcK7ohPI,KGAALS,Kolkata,Travel,INR,4001,10.0,2023-08-28 17:54:03,Credit Card,Biometric,Payment,False
Joshua Stewart,768554032022,34,Premium,Other,Kolkata,fake_merchant_4,Jaipur,dP1M8oyl3JRldtrmHh,W9847F,Mumbai,Entertainment,INR,4002,3690.0,2023-08-28 17:54:39,Credit Card,PIN,Payment,True
Jason Rivas,533076065942,38,Business,Visa,Lucknow,swiggy,Bangalore,xpc5FxA9KoRU6DG65C,32TG9V,Lucknow,Dining,INR,4000,24.790000915527344,2023-08-19 14:30:39,Debit Card,PIN,Transfer,False
Jason Rivas,533076065942,38,Business,Visa,Lucknow,instamart,Hyderabad,D1YtnPBdAm14RCJwcO,OXVLDP,Lucknow,Grocery,INR,4016,13.5600004196167,2023-08-21 01:46:38,Debit Card,Biometric,Payment,False
Jason Rivas,533076065942,38,Business,Visa,Lucknow,chai talks,"Rio de Janeiro, Brazil",ItBP7mRBlGR72uULtV,YKJURS,Lucknow,Dining,INR,4016,33.0,2023-09-05 18:35:26,Credit Card,Biometric,Payment,False
Jason Rivas,533076065942,38,Business,Visa,Lucknow,chai talks,"Sydney, Australia",0trgTHVJbGAoafrKYf,A60ZI9,Lucknow,Entertainment,INR,4018,1653.0,2023-09-08 06:38:57,Credit Card,PIN,Payment,False
Jason Rivas,533076065942,38,Business,Visa,Lucknow,fake_merchant_0,"London, UK",9uDIOzM8cd3iCxJyeY,18AOT6,,Dining,INR,4008,33983.0,2023-09-08 06:39:26,Credit Card,PIN,Transfer,True
Kyle Avila,530629828980,24,Business,Rupay,Ahmedabad,swiggy,"Paris, France",3FwpW7b6Rw4dRw1kPq,IH0V9A,Ahmedabad,Retail,INR,4017,29.75,2023-08-16 23:00:44,Credit Card,Biometric,Payment,False
Kyle Avila,530629828980,24,Business,Rupay,Ahmedabad,zomato,"Dubai, UAE",idowBIHBjQ1E31GB3Q,AZ9WQG,Ahmedabad,Utilities,INR,4007,3904.10009765625,2023-08-27 11:19:20,Debit Card,Biometric,Purchase,False
Kyle Avila,530629828980,24,Business,Rupay,Ahmedabad,zomato,"Cape Town, South Africa",Z3Tfdj3talDXVwlHu5,1VIBCP,Ahmedabad,Other,INR,4001,3753.0,2023-08-31 14:24:12,Credit Card,Biometric,Purchase,False
Kyle Avila,530629828980,24,Business,Rupay,Ahmedabad,swiggy,"Cape Town, South Africa",GIBWgdG0kzupHK5e6d,R9CU6P,Ahmedabad,Utilities,INR,4004,3254.0,2023-09-04 02:40:18,Debit Card,Biometric,Payment,False
Kyle Avila,530629828980,24,Business,Rupay,Ahmedabad,fake_merchant_5,Delhi,hGcH7BbGcuSUeXlsNK,HFPVCI,"Rio de Janeiro, Brazil",Utilities,INR,4010,1441.6400146484375,2023-09-04 23:01:32,Credit Card,Biometric,Transfer,True
Suzanne Reid,301373929164,21,Business,Visa,Pune,amazon,Kolkata,paE4JkhEiI6dCWNGyl,5C3P85,Pune,Dining,INR,4018,12.0,2023-08-13 16:11:03,Debit Card,PIN,Purchase,False
Suzanne Reid,301373929164,21,Business,Visa,Pune,fake_merchant_6,Jaipur,cfOzeqkrcceRx2DiVp,RI51DC,Jaipur,Grocery,INR,4001,32612.0,2023-08-13 16:11:26,Credit Card,Biometric,Transfer,True
Sergio Sullivan,492371880614,65,Student,American Express,Chennai,rakuten,"Paris, France",6A2iplrd8J7s8JKzvE,WD6U15,Chennai,Retail,INR,4016,2715.0,2023-08-15 18:14:12,Credit Card,Biometric,Payment,False
Sergio Sullivan,492371880614,65,Student,American Express,Chennai,swiggy,Bangalore,UThUxY2l6L9KAYEbU7,N86ZJ0,Chennai,Retail,INR,4014,1039.0,2023-09-05 06:58:07,Credit Card,PIN,Payment,False
Sergio Sullivan,492371880614,65,Student,American Express,Chennai,airtel,Lucknow,YDFSPe39HpbchnnSWZ,5XLBTS,Chennai,Other,INR,4004,753.780029296875,2023-09-06 01:36:35,Credit Card,Biometric,Payment,False
Sergio Sullivan,492371880614,65,Student,American Express,Chennai,fake_merchant_6,"Toronto, Canada",4Cl7dFUlfKw4o0dA8U,P4KA4P,"New York City, USA",Dining,INR,4013,14000.73046875,2023-09-06 16:58:23,Credit Card,Biometric,Purchase,True
Sergio Sullivan,492371880614,65,Student,American Express,Chennai,fake_merchant_9,"London, UK",a1Lmxuk80Yj80UUVi3,4J0CBN,"New York City, USA",Utilities,INR,4013,2787.0,2023-09-07 03:36:07,Credit Card,PIN,Transfer,True
Tyler Ramos,570902189906,47,Business,American Express,Lucknow,airtel,Kolkata,Ti2IZWPZ20hxDpWIwd,W2ZJT5,Lucknow,Grocery,INR,4005,2.2300000190734863,2023-08-31 19:04:38,Debit Card,Biometric,Payment,False
Tyler Ramos,570902189906,47,Business,American Express,Lucknow,fake_merchant_9,"Tokyo, Japan",KoySFU6Q7URKGLmqCz,1CRF6J,"Sydney, Australia",Dining,USD,4003,30.389999389648438,2023-09-02 23:42:36,Credit Card,PIN,Purchase,True
Tyler Ramos,570902189906,47,Business,American Express,Lucknow,fake_merchant_5,"Tokyo, Japan",zlTC38cIo0miHY0Lej,8O80EX,Bangalore,Utilities,INR,4010,1971.0,2023-09-07 13:29:34,Credit Card,Biometric,Transfer,True
Nathaniel Parrish,498935619040,54,Other,MasterCard,Bangalore,instamart,Delhi,EwsXtZ172MjYZXa3dx,NP1RFZ,Bangalore,Travel,INR,4005,3238.3798828125,2023-08-18 23:34:55,Credit Card,Biometric,Purchase,False
Nathaniel Parrish,498935619040,54,Other,MasterCard,Bangalore,amazon gift cards,Bangalore,jbZJwGJjYwoB7yBXBf,9FWYJ6,Bangalore,Retail,INR,4000,3055.72998046875,2023-09-04 04:01:44,Credit Card,PIN,Transfer,False
Nathaniel Parrish,498935619040,54,Other,MasterCard,Bangalore,zomato,"Dubai, UAE",YFkmsUhcfeT3QQrSBN,GWNYWX,Bangalore,Retail,INR,4005,5.0,2023-09-04 08:10:10,Debit Card,Biometric,Payment,False
Nathaniel Parrish,498935619040,54,Other,MasterCard,Bangalore,chai talks,"Dubai, UAE",7XOMRbyfLRuRvJTr0F,N1YA38,Bangalore,Other,INR,4003,3330.0,2023-09-06 13:42:57,Debit Card,PIN,Purchase,False
Nathaniel Parrish,498935619040,54,Other,MasterCard,Bangalore,fake_merchant_0,"Rio de Janeiro, Brazil",8LKS4bMYLNrwekoYmg,41L48G,"Rio de Janeiro, Brazil",Entertainment,INR,4011,13734.0,2023-09-07 12:00:07,Credit Card,PIN,Transfer,True
James Cunningham,970367848660,29,Other,Visa,Mumbai,zomato,"Paris, France",UKdajq5t1dEz0rm4Yy,TTZ7C6,Mumbai,Travel,INR,4007,954.8599853515625,2023-08-15 22:51:52,Debit Card,Biometric,Transfer,False
James Cunningham,970367848660,29,Other,Visa,Mumbai,zomato,Kolkata,skYejUwFpf8IP6Ma04,SMGWTF,Mumbai,Retail,INR,4012,1989.300048828125,2023-09-05 14:13:12,Debit Card,Biometric,Purchase,False
James Cunningham,970367848660,29,Other,Visa,Mumbai,fake_merchant_7,"Rio de Janeiro, Brazil",otV8qLzDlK6uipucry,GWDP5F,"Rio de Janeiro, Brazil",Entertainment,JPY,4011,39983.87890625,2023-09-05 21:57:39,Credit Card,PIN,Purchase,True
George Dillon,776128397379,36,Premium,American Express,Kolkata,zomato,Mumbai,B479vB4TYg2pNGn2qS,FRK01W,Kolkata,Entertainment,INR,4011,1916.030029296875,2023-08-11 10:53:13,Debit Card,PIN,Purchase,False
George Dillon,776128397379,36,Premium,American Express,Kolkata,instamart,Chennai,9JvZAvYzgFse2eQfTm,EMXMPG,Kolkata,Entertainment,INR,4009,689.780029296875,2023-08-18 22:31:50,Credit Card,PIN,Payment,False
George Dillon,776128397379,36,Premium,American Express,Kolkata,zomato,"New York City, USA",zIOJRJMGp3tXMnf6Ze,RH64EK,Kolkata,Other,INR,4005,17.0,2023-08-19 18:40:14,Credit Card,PIN,Payment,False
George Dillon,776128397379,36,Premium,American Express,Kolkata,swiggy,"Paris, France",sib8JEXT7ehdkbqaJh,3MY6HJ,Kolkata,Other,INR,4005,1369.0,2023-08-27 04:06:56,Debit Card,PIN,Transfer,False
George Dillon,776128397379,36,Premium,American Express,Kolkata,fake_merchant_1,Bangalore,f5SHSQtNQaC33MuKrV,XLCINO,Mumbai,Utilities,INR,4004,20.0,2023-08-27 04:07:28,Credit Card,PIN,Purchase,True
George Dillon,776128397379,36,Premium,American Express,Kolkata,fake_merchant_9,"London, UK",4ZNvtO5wmeweUOALPb,5XBR0U,Lucknow,Grocery,INR,4008,1979.0,2023-08-27 04:07:52,Credit Card,PIN,Purchase,True
Emily Adkins,696466509820,51,Other,American Express,Hyderabad,swiggy,"Sydney, Australia",EoEgc4j4n8b0LzzDFi,EGPQ63,Hyderabad,Entertainment,INR,4002,36.290000915527344,2023-08-13 21:33:54,Debit Card,PIN,Transfer,False
Emily Adkins,696466509820,51,Other,American Express,Hyderabad,fake_merchant_9,"London, UK",PKJKHu6HasqnyhW1SM,WV9EV5,"Paris, France",Travel,CAD,4010,1336.1400146484375,2023-08-13 21:34:36,Credit Card,Biometric,Purchase,True
Emily Adkins,696466509820,51,Other,American Express,Hyderabad,fake_merchant_9,"Singapore, Singapore",l0rrtbs7sW3UV7AqnV,24YBHY,"Tokyo, Japan",Dining,EUR,4007,19483.640625,2023-08-13 21:35:25,Credit Card,PIN,Payment,True
Lauren Jones,511796515132,35,Retail,American Express,Delhi,zomato,Ahmedabad,6fgCTEaQKk0qcHHJz1,RD158G,Delhi,Utilities,INR,4004,34.189998626708984,2023-08-30 17:21:27,Debit Card,PIN,Purchase,False
Lauren Jones,511796515132,35,Retail,American Express,Delhi,fake_merchant_8,"Rio de Janeiro, Brazil",axm5Ra8LIIwKjS68Xh,34SYHP,Mumbai,Grocery,AUD,4004,29798.0,2023-09-01 16:50:47,Credit Card,PIN,Purchase,True
Dr. Curtis Ballard MD,157022762790,60,Premium,Other,Pune,instamart,"Rio de Janeiro, Brazil",DaeIq7gRbrrKQQhd3P,3M8Y9K,Pune,Entertainment,INR,4014,2922.0,2023-08-17 00:02:58,Credit Card,Biometric,Transfer,False
Dr. Curtis Ballard MD,157022762790,60,Premium,Other,Pune,fake_merchant_8,"London, UK",Ov2fVnyikgPBU0U9Ao,QTSF18,"Singapore, Singapore",Dining,CAD,4000,31491.0,2023-08-17 00:03:46,Credit Card,Biometric,Purchase,True
Dr. Curtis Ballard MD,157022762790,60,Premium,Other,Pune,fake_merchant_2,Bangalore,68q3uKyPOPSgqHCFJ5,QNUVVN,"Singapore, Singapore",Other,EUR,4012,43431.0,2023-08-17 00:04:07,Credit Card,Biometric,Purchase,True
Bridget Ryan,559616104832,62,Student,American Express,Kolkata,rakuten,"Rio de Janeiro, Brazil",3ZGuO7088jIx01Ay3j,NQW2QO,Kolkata,Retail,INR,4004,15.210000038146973,2023-08-19 03:01:00,Credit Card,PIN,Payment,False
