cardholder_name,card_number,customer_age,customer_segment,card_type,customer_location,merchant_name,merchant_location,trans_id,trans_approval_code,trans_loc,trans_cat,trans_currency,mcc,trans_amount,trans_date,trans_payment_method,trans_verify_method,trans_status,fake
Brandon Hardy,928056639302,45,Retail,Rupay,Chennai,rakuten,"Dubai, UAE",fwPpEIn5Ed5P3Uwn3C,IDVFBU,Chennai,Retail,INR,4005,7898.0,2023-09-03 02:12:20,Credit Card,Biometric,Purchase,True
Michael Steele,312950982214,38,Other,Visa,Kolkata,swiggy,"Paris, France",BjhqCI9yhYVrbXX1Zi,S3XK0T,Kolkata,Utilities,INR,4000,731.9000244140625,2023-08-22 07:05:51,Credit Card,PIN,Purchase,False
Michael Steele,312950982214,38,Other,Visa,Kolkata,rakuten,Mumbai,PRyp779ETHd0ZzsBcK,LYEQM7,Kolkata,Other,INR,4007,24.0,2023-09-03 16:07:33,Debit Card,PIN,Transfer,False
Michael Steele,312950982214,38,Other,Visa,Kolkata,rakuten,Kolkata,LxmA8hfRIv0tSzmQVB,TOY67L,Kolkata,Dining,INR,4014,1329.0,2023-09-07 22:44:58,Credit Card,PIN,Transfer,False
Michael Steele,312950982214,38,Other,Visa,Kolkata,chai talks,Pune,VFUl1z5uVGrcMxUH0f,L28F3U,Kolkata,Grocery,Other,4000,36365.109375,2023-09-08 13:41:11,Credit Card,Biometric,Purchase,True
Laura Duran,745839964111,29,Student,American Express,Lucknow,amazon,"Toronto, Canada",IHlxUYuCg4hBgZ83fP,P91MRT,Lucknow,Entertainment,INR,4003,2197.0,2023-08-26 14:53:26,Credit Card,PIN,Payment,False
Laura Duran,745839964111,29,Student,American Express,Lucknow,airtel,Lucknow,iZLiiD5dIxOUB1d9k3,9F6TUM,Lucknow,Retail,INR,4000,993.0,2023-08-29 09:06:43,Credit Card,Biometric,Transfer,False
Laura Duran,745839964111,29,Student,American Express,Lucknow,zomato,Ahmedabad,T9zuIqlJz3T8vI4zkI,H7GPVO,Lucknow,Retail,INR,4009,32.0,2023-08-31 14:37:15,Credit Card,Biometric,Payment,False
Laura Duran,745839964111,29,Student,American Express,Lucknow,fake_merchant_6,"Toronto, Canada",TGJd3v48PKQzHCROYv,2JZECK,Lucknow,Travel,Other,4003,22480.580078125,2023-09-08 13:34:36,Debit Card,Biometric,Transfer,True
Michael Fisher,237225833118,18,Business,Rupay,Ahmedabad,amazon,"Paris, France",cFLR1eHb2OfU0JjwVI,45UIA8,Ahmedabad,Other,INR,4004,34.0,2023-08-31 13:41:53,Debit Card,PIN,Payment,False
Michael Fisher,237225833118,18,Business,Rupay,Ahmedabad,fake_merchant_5,"Singapore, Singapore",2QC7LyfU9Mj2hFNjRa,PG3JUP,Ahmedabad,Grocery,INR,4010,26768.3203125,2023-09-06 09:50:27,Credit Card,Biometric,Transfer,True
Michael Fisher,237225833118,18,Business,Rupay,Ahmedabad,fake_merchant_6,Delhi,exY7psQIgqB0KjqBML,R1AN4V,Ahmedabad,Travel,INR,4006,27479.580078125,2023-09-08 18:21:16,Debit Card,PIN,Payment,True
Linda Robinson,136819532636,30,Student,Rupay,Hyderabad,instamart,Mumbai,BZuBXsixCMw5fvRErG,7YOM29,Hyderabad,Utilities,INR,4002,40.0,2023-08-12 08:27:57,Credit Card,PIN,Payment,False
Linda Robinson,136819532636,30,Student,Rupay,Hyderabad,instamart,Bangalore,UzEYzrKi32xyXznVeW,C6JSQP,Hyderabad,Travel,INR,4018,940.0,2023-08-25 03:00:27,Credit Card,Biometric,Purchase,False
Linda Robinson,136819532636,30,Student,Rupay,Hyderabad,amazon,Kolkata,Ly40DUBIX5gbTW5wYs,6CGD1B,Hyderabad,Entertainment,INR,4000,41.0,2023-08-25 03:10:49,Credit Card,Biometric,Transfer,False
Linda Robinson,136819532636,30,Student,Rupay,Hyderabad,swiggy,Delhi,FmXh46p091aqBZpfAf,IRWVQP,Hyderabad,Retail,INR,4000,178.0,2023-08-27 04:12:58,Debit Card,PIN,Purchase,False
Linda Robinson,136819532636,30,Student,Rupay,Hyderabad,fake_merchant_3,"Cape Town, South Africa",FM3u26cqO3oEYo6I8B,70CPYF,Hyderabad,Utilities,AUD,4006,37999.0,2023-08-27 04:13:41,Debit Card,Biometric,Payment,True
Janet Brown,035927378517,44,Business,American Express,Lucknow,rakuten,Pune,Wc40syB9pTyzay4Wll,KFJJZS,Lucknow,Other,INR,4011,19.0,2023-09-05 10:04:14,Credit Card,PIN,Purchase,False
Janet Brown,035927378517,44,Business,American Express,Lucknow,fake_merchant_2,Lucknow,5lWAr44XceSoYloK3S,AA2OF9,Lucknow,Grocery,INR,4009,25733.0,2023-09-05 10:04:47,Debit Card,PIN,Purchase,True
Andrea Jackson,335610934713,61,Retail,Visa,Chennai,zomato,"Rio de Janeiro, Brazil",TmEuL8UXImSUBe9D0o,0X8N6B,Chennai,Retail,INR,4000,27.0,2023-08-15 18:21:52,Debit Card,Biometric,Purchase,False
Andrea Jackson,335610934713,61,Retail,Visa,Chennai,zomato,Chennai,6pCfgwROQy9Et6Syju,LVF722,Chennai,Entertainment,INR,4005,1219.0699462890625,2023-08-22 13:13:26,Credit Card,Biometric,Transfer,False
Andrea Jackson,335610934713,61,Retail,Visa,Chennai,amazon,"Paris, France",wt6Y63uBol27mDaHhx,GLHORE,Chennai,Utilities,INR,4007,45.0,2023-08-29 01:25:52,Debit Card,Biometric,Payment,False
Andrea Jackson,335610934713,61,Retail,Visa,Chennai,amazon,Mumbai,0F3Cn2BjorbRiqslGB,I8F6T3,Chennai,Utilities,JPY,4011,43666.0,2023-09-01 09:42:02,Credit Card,Biometric,Purchase,True
Andrea Jackson,335610934713,61,Retail,Visa,Chennai,amazon gift cards,Lucknow,6VNOolt6w5zK3zTwTV,M9SSPI,Chennai,Entertainment,AUD,4008,47156.0,2023-09-04 01:31:51,Debit Card,Biometric,Purchase,True
Misty Wilson,646716238499,27,Premium,MasterCard,Hyderabad,rakuten,"Paris, France",9v1E5djixSuSR21ofS,BQEKJF,Hyderabad,Dining,INR,4010,11.699999809265137,2023-09-01 00:52:02,Credit Card,PIN,Purchase,False
Misty Wilson,646716238499,27,Premium,MasterCard,Hyderabad,instamart,Bangalore,BNVv2vh1LzvvXZmJHQ,67TVFI,Hyderabad,Utilities,INR,4001,233.0,2023-09-05 16:39:10,Debit Card,Biometric,Purchase,False
Misty Wilson,646716238499,27,Premium,MasterCard,Hyderabad,chai talks,Chennai,GvY5E9bouBh3GvNb3y,IT16Q4,Hyderabad,Grocery,INR,4016,1730.77001953125,2023-09-06 05:41:09,Debit Card,Biometric,Transfer,False
Misty Wilson,646716238499,27,Premium,MasterCard,Hyderabad,zomato,"London, UK",6rpUWK0wCrXGgx74AL,1MW2TA,Hyderabad,Other,EUR,4005,24930.0,2023-09-08 05:40:16,Credit Card,Biometric,Payment,True
Jessica Short,885179741026,51,Retail,American Express,Ahmedabad,rakuten,"Dubai, UAE",6gsOLpBzVVItt0LUJ5,DPP1V0,Ahmedabad,Dining,INR,4016,2731.0,2023-08-16 09:15:57,Debit Card,PIN,Purchase,False
Jessica Short,885179741026,51,Retail,American Express,Ahmedabad,chai talks,Delhi,Q7KxkaTUMcJRlchSB3,53Z60N,Ahmedabad,Other,INR,4016,38.0,2023-08-20 19:44:31,Debit Card,PIN,Transfer,False
Jessica Short,885179741026,51,Retail,American Express,Ahmedabad,amazon,Chennai,xxijZ9dyVv1mX9gndG,5KYKTF,Ahmedabad,Grocery,INR,4006,10.0,2023-08-26 12:53:30,Debit Card,PIN,Purchase,False
Jessica Short,885179741026,51,Retail,American Express,Ahmedabad,airtel,Hyderabad,ndaRO1mAPK9lbrd1AI,ZVPDQG,Ahmedabad,Other,INR,4002,33935.0,2023-08-28 05:37:20,Debit Card,Biometric,Payment,True
Jessica Short,885179741026,51,Retail,American Express,Ahmedabad,rakuten,Mumbai,A8eUZ2YEygNltaiE49,3COH68,Ahmedabad,Other,Other,4003,33591.0,2023-09-01 14:27:26,Credit Card,PIN,Purchase,True
Anthony Davis PhD,068655151861,28,Business,American Express,Kolkata,zomato,Bangalore,7J2AnSMIpaNarsLXQE,00RATX,Kolkata,Utilities,INR,4005,923.6799926757812,2023-08-21 19:45:14,Credit Card,Biometric,Payment,False
Anthony Davis PhD,068655151861,28,Business,American Express,Kolkata,amazon,"Paris, France",IZ0knmS2uMpnT8sv30,ELXY7U,Kolkata,Other,INR,4006,808.0,2023-09-08 15:33:23,Debit Card,PIN,Payment,False
Anthony Davis PhD,068655151861,28,Business,American Express,Kolkata,swiggy,Delhi,HVVH7xcqBsjfnMNyUG,XK5J6O,Kolkata,Grocery,Other,4018,47162.0,2023-09-08 16:14:36,Credit Card,PIN,Purchase,True
Anthony Davis PhD,068655151861,28,Business,American Express,Kolkata,fake_merchant_1,Mumbai,bMkq5IrQBuoZCsX3OC,IKAGZT,Kolkata,Entertainment,JPY,4002,38954.671875,2023-09-08 16:54:52,Credit Card,PIN,Payment,True
Matthew White,103145611779,22,Student,Other,Jaipur,airtel,Chennai,7HK7EH0QalT6u0hDKv,YE0501,Jaipur,Dining,INR,4011,9.0,2023-08-13 09:02:52,Credit Card,PIN,Payment,False
Matthew White,103145611779,22,Student,Other,Jaipur,swiggy,"Paris, France",35NXAJK6dHAScNcQ8x,QQZA7T,Jaipur,Grocery,INR,4013,45.15999984741211,2023-08-31 07:00:43,Debit Card,PIN,Payment,False
Matthew White,103145611779,22,Student,Other,Jaipur,fake_merchant_6,Jaipur,3ivwifqWg9h4rN40Dv,ZPVGYY,Jaipur,Entertainment,CAD,4017,20585.0,2023-09-01 15:10:28,Debit Card,PIN,Purchase,True
Matthew White,103145611779,22,Student,Other,Jaipur,fake_merchant_7,"London, UK",wGSLU0bd5lnPSgjdYd,Q6SUUG,Jaipur,Utilities,INR,4006,18538.0,2023-09-03 03:52:06,Credit Card,PIN,Payment,True
Jonathan Sanders,636813416998,64,Premium,Visa,Delhi,rakuten,Mumbai,qyI9aJg84ZqyYST1ae,G3H7II,Delhi,Travel,INR,4005,2618.0,2023-08-14 03:12:02,Debit Card,PIN,Payment,False
Jonathan Sanders,636813416998,64,Premium,Visa,Delhi,swiggy,"Rio de Janeiro, Brazil",x61TThdoJDis7RvToS,8Y5VQH,Delhi,Grocery,INR,4012,2642.0,2023-08-17 23:06:42,Debit Card,Biometric,Transfer,False
Jonathan Sanders,636813416998,64,Premium,Visa,Delhi,airtel,"Paris, France",a9M52wUb6H9xvpGZN3,VM280X,Delhi,Dining,INR,4000,22.469999313354492,2023-08-22 04:28:08,Credit Card,Biometric,Transfer,False
Jonathan Sanders,636813416998,64,Premium,Visa,Delhi,fake_merchant_9,Lucknow,gjVz5fJ8f62xWy1zKj,HBV7HJ,Delhi,Retail,CAD,4012,31146.080078125,2023-08-22 04:28:41,Debit Card,PIN,Purchase,True
Gregg Summers,646764573150,28,Retail,American Express,Ahmedabad,instamart,Delhi,1LAQF6Acv6YTwAczWU,SOMZSL,Ahmedabad,Dining,INR,4007,3772.75,2023-08-11 10:51:46,Debit Card,Biometric,Payment,False
Gregg Summers,646764573150,28,Retail,American Express,Ahmedabad,airtel,Mumbai,Ml2i9Ef7oxupwh8S3V,WFV9LS,Ahmedabad,Entertainment,INR,4010,25.530000686645508,2023-08-11 11:02:46,Credit Card,Biometric,Purchase,False
Gregg Summers,646764573150,28,Retail,American Express,Ahmedabad,instamart,"Tokyo, Japan",GUDSTw5QtFaJ7fF20A,DTDZH8,Ahmedabad,Other,INR,4005,1698.0,2023-08-16 07:43:44,Debit Card,Biometric,Purchase,False
Gregg Summers,646764573150,28,Retail,American Express,Ahmedabad,amazon,"Paris, France",BBnv7cgvHh95AGzPAY,0MMZ2R,Ahmedabad,Other,INR,4013,33.470001220703125,2023-08-26 05:45:42,Credit Card,Biometric,Payment,False
Gregg Summers,646764573150,28,Retail,American Express,Ahmedabad,amazon,"Singapore, Singapore",KbOTBVJBbBqxGnCTq6,T1REFH,Ahmedabad,Grocery,EUR,4003,47424.0,2023-08-26 05:46:08,Credit Card,Biometric,Purchase,True
Kathy Lane,728248326252,18,Retail,Rupay,Mumbai,amazon,Delhi,pjpANLmd1gvxtl8li1,DKIWCV,Mumbai,Other,INR,4005,45.0,2023-08-25 13:48:47,Debit Card,Biometric,Payment,False
Kathy Lane,728248326252,18,Retail,Rupay,Mumbai,fake_merchant_2,"Dubai, UAE",CZLeR1Wa8GKMUrFxwG,0CGJ0V,Mumbai,Other,CAD,4005,24804.0,2023-08-25 13:49:07,Credit Card,PIN,Purchase,True
Edward Buck,000501559389,66,Business,Visa,Ahmedabad,swiggy,Pune,wiiOJoOHHcYxH1sCJd,6VOB2A,Ahmedabad,Entertainment,INR,4010,350.0,2023-08-17 14:33:38,Debit Card,Biometric,Payment,False
Edward Buck,000501559389,66,Business,Visa,Ahmedabad,chai talks,"London, UK",RkASZK7XGTwwz6uZTk,T65Q9D,Ahmedabad,Dining,INR,4004,24.0,2023-08-21 14:17:07,Debit Card,Biometric,Purchase,False
Edward Buck,000501559389,66,Business,Visa,Ahmedabad,rakuten,"Sydney, Australia",nw0n1pD2MGRqYIAwTD,4ORHYS,Ahmedabad,Dining,INR,4004,3043.0,2023-08-27 14:46:39,Credit Card,Biometric,Purchase,False
Edward Buck,000501559389,66,Business,Visa,Ahmedabad,fake_merchant_9,Hyderabad,iC0YvFdhrcN6CiLLns,RLKH60,Ahmedabad,Dining,INR,4010,36908.19921875,2023-08-27 14:47:29,Debit Card,Biometric,Payment,True
Edward Buck,000501559389,66,Business,Visa,Ahmedabad,airtel,Chennai,OHaOF88B6mb0kz5rz4,OV7QXX,Ahmedabad,Dining,EUR,4012,39458.0,2023-08-27 14:48:18,Debit Card,PIN,Payment,True
Jacob Martin,396619705064,57,Retail,MasterCard,Mumbai,chai talks,Jaipur,FJPss2o7luCHdtbiu8,1S0SFU,Mumbai,Dining,INR,4011,2404.0,2023-08-13 07:41:06,Debit Card,Biometric,Purchase,False
Jacob Martin,396619705064,57,Retail,MasterCard,Mumbai,fake_merchant_3,"Paris, France",S2plOvSnBYkWVmOqVy,0P35L0,Mumbai,Dining,Other,4002,9348.490234375,2023-08-13 07:41:46,Debit Card,Biometric,Payment,True
Kimberly Hill,876286324550,61,Retail,Visa,Kolkata,chai talks,"London, UK",pv2SMa9wybqT0B7NoL,YFWWZL,Kolkata,Entertainment,INR,4018,23.229999542236328,2023-08-12 02:15:53,Debit Card,PIN,Payment,False
Kimberly Hill,876286324550,61,Retail,Visa,Kolkata,amazon gift cards,Bangalore,aQ4NkLGRRue84AQXqA,P324UX,Kolkata,Utilities,INR,4005,3311.409912109375,2023-08-25 21:08:30,Debit Card,PIN,Transfer,False
Kimberly Hill,876286324550,61,Retail,Visa,Kolkata,instamart,Bangalore,mj6H5i3laK2MdJnjzt,GX9EOL,Kolkata,Grocery,INR,4002,1327.739990234375,2023-09-04 05:02:58,Credit Card,PIN,Transfer,False
Kimberly Hill,876286324550,61,Retail,Visa,Kolkata,fake_merchant_5,Pune,qAJJFQmR4IJgfHTFJj,KK1JTZ,Kolkata,Other,USD,4005,39835.0,2023-09-04 05:03:37,Credit Card,Biometric,Purchase,True
Kimberly Hill,876286324550,61,Retail,Visa,Kolkata,fake_merchant_4,Ahmedabad,va6b80GE8kgiR2Nk0t,9RN60H,Kolkata,Retail,CAD,4005,18745.9296875,2023-09-04 05:04:17,Debit Card,PIN,Payment,True
Kathy Ware,934186308167,30,Other,MasterCard,Bangalore,amazon,"Paris, France",EtcyMjGBtS21pPmmtm,Q9Y8HN,Bangalore,Travel,INR,4005,5.0,2023-08-30 11:47:53,Debit Card,Biometric,Transfer,False
Kathy Ware,934186308167,30,Other,MasterCard,Bangalore,zomato,"London, UK",paobHz7Bj9CFtufIYo,1FGL67,Bangalore,Utilities,INR,4018,3902.0,2023-08-30 18:08:58,Debit Card,Biometric,Transfer,False
Kathy Ware,934186308167,30,Other,MasterCard,Bangalore,amazon,"Singapore, Singapore",7FJ0V2MWEgWtmvy0sT,KK4EB4,Bangalore,Other,INR,4000,46.0,2023-09-01 12:22:43,Debit Card,PIN,Payment,False
Kathy Ware,934186308167,30,Other,MasterCard,Bangalore,rakuten,Delhi,k97JQM4rwQpuPhqwYx,CS4JVP,Bangalore,Travel,INR,4002,3087.719970703125,2023-09-01 16:41:13,Debit Card,PIN,Payment,False
Kathy Ware,934186308167,30,Other,MasterCard,Bangalore,fake_merchant_9,Bangalore,aZvMcvgI9PbNzyp60v,TDZHA1,Bangalore,Grocery,INR,4004,35649.6015625,2023-09-01 16:41:42,Debit Card,PIN,Payment,True
Kathy Ware,934186308167,30,Other,MasterCard,Bangalore,fake_merchant_1,Kolkata,X8laHxVmyNGqmvcNWg,BF6DM8,Bangalore,Retail,CAD,4003,45660.66015625,2023-09-01 16:42:24,Debit Card,PIN,Transfer,True
William Taylor,593779541403,52,Business,MasterCard,Ahmedabad,amazon gift cards,Mumbai,PKjEoeFEZu6e09Ls5L,TQGYZC,Ahmedabad,Travel,INR,4007,20.540000915527344,2023-08-27 18:34:20,Debit Card,PIN,Purchase,False
William Taylor,593779541403,52,Business,MasterCard,Ahmedabad,rakuten,"Singapore, Singapore",TtoKfijjgFsGDnWu1j,Q3UI09,Ahmedabad,Retail,INR,4006,11.050000190734863,2023-08-30 15:26:44,Credit Card,PIN,Transfer,False
William Taylor,593779541403,52,Business,MasterCard,Ahmedabad,chai talks,Kolkata,Sp9IQNnYqVAbTUdZua,0YLM19,Ahmedabad,Dining,INR,4016,35.0,2023-09-06 16:36:00,Debit Card,PIN,Payment,False
William Taylor,593779541403,52,Business,MasterCard,Ahmedabad,swiggy,Jaipur,4KcPnrhSV5SzejLOAA,16IK0B,Ahmedabad,Retail,CAD,4004,39614.0,2023-09-06 23:59:16,Credit Card,PIN,Payment,True
William Taylor,593779541403,52,Business,MasterCard,Ahmedabad,fake_merchant_1,Pune,IuvUWsRotOHKrDZ4ry,05T59H,Ahmedabad,Retail,INR,4000,12918.7900390625,2023-09-07 00:31:39,Debit Card,PIN,Payment,True
Jessica Stewart,952092435282,68,Business,American Express,Delhi,instamart,"Paris, France",BisTmGCY7HfEPxU3NU,IBJTM4,Delhi,Entertainment,INR,4000,10.720000267028809,2023-09-02 07:53:56,Debit Card,PIN,Transfer,False
Jessica Stewart,952092435282,68,Business,American Express,Delhi,chai talks,Lucknow,k9CGu8yDHcT8DcmPvD,U76EZ8,Delhi,Utilities,INR,4016,1572.0,2023-09-04 08:39:18,Credit Card,PIN,Payment,False
Jessica Stewart,952092435282,68,Business,American Express,Delhi,amazon,"London, UK",Om3kd8vJqevtnRMUVT,1CY0NK,Delhi,Other,INR,4010,650.4500122070312,2023-09-05 03:00:39,Debit Card,Biometric,Payment,False
Jessica Stewart,952092435282,68,Business,American Express,Delhi,amazon,Mumbai,fS8nJv4fCUZzJOPWBM,2OWW3M,Delhi,Retail,INR,4014,280.5899963378906,2023-09-08 22:57:00,Credit Card,Biometric,Payment,False
Jessica Stewart,952092435282,68,Business,American Express,Delhi,zomato,Ahmedabad,ELq4JTJyv6PpK1fzJx,NVI0E1,Delhi,Utilities,INR,4016,27684.83984375,2023-09-08 23:02:08,Debit Card,Biometric,Purchase,True
Jessica Stewart,952092435282,68,Business,American Express,Delhi,chai talks,"Sydney, Australia",eFSU3RVR2dkBvxIkXh,R0TURK,Delhi,Retail,JPY,4016,14765.0,2023-09-09 00:39:25,Credit Card,PIN,Transfer,True
Lisa Mora,092740092428,53,Premium,MasterCard,Hyderabad,instamart,Delhi,XdbEfPBRPQHr7nGBb0,1KBI3U,Hyderabad,Dining,INR,4010,17.0,2023-08-11 07:19:10,Debit Card,PIN,Purchase,False
Lisa Mora,092740092428,53,Premium,MasterCard,Hyderabad,swiggy,"Dubai, UAE",lKwpoSMG2NwYywuII6,QLWP68,Hyderabad,Utilities,INR,4008,3375.0,2023-08-18 02:33:55,Credit Card,PIN,Transfer,False
Lisa Mora,092740092428,53,Premium,MasterCard,Hyderabad,rakuten,Chennai,xek6SH3SKChvhgk9s0,UJVZFR,Hyderabad,Grocery,INR,4007,38.0,2023-08-18 07:52:47,Debit Card,Biometric,Transfer,False
Lisa Mora,092740092428,53,Premium,MasterCard,Hyderabad,amazon,Delhi,qpg76fTC7xoxj2woQs,IKORZ6,Hyderabad,Travel,INR,4009,11.539999961853027,2023-09-06 05:39:22,Credit Card,Biometric,Purchase,False
Lisa Mora,092740092428,53,Premium,MasterCard,Hyderabad,swiggy,"Singapore, Singapore",e4t8PhUqPmGJn6tdLL,D7C03S,Hyderabad,Other,EUR,4002,19271.0,2023-09-06 13:25:55,Debit Card,PIN,Transfer,True
Lisa Mora,092740092428,53,Premium,MasterCard,Hyderabad,fake_merchant_6,"Sydney, Australia",iB5ktFmS19EWO8mbLE,01UAQ0,Hyderabad,Dining,Other,4004,36701.0,2023-09-08 12:06:51,Debit Card,Biometric,Payment,True
Matthew Padilla,588856002297,31,Premium,Visa,Bangalore,instamart,Bangalore,JtPlSsfD0ccvvvjFhh,H7UQSZ,Bangalore,Grocery,INR,4014,2506.429931640625,2023-09-02 00:24:32,Debit Card,Biometric,Payment,False
Matthew Padilla,588856002297,31,Premium,Visa,Bangalore,instamart,"New York City, USA",XWRgOKjctNNg3KPIn8,G9RE0Y,Bangalore,Entertainment,INR,4000,15.25,2023-09-03 17:39:46,Credit Card,PIN,Transfer,False
Matthew Padilla,588856002297,31,Premium,Visa,Bangalore,airtel,Lucknow,hho76T0x5d117j55JO,KQMGKH,Bangalore,Entertainment,INR,4000,1197.0,2023-09-07 09:45:48,Debit Card,Biometric,Transfer,False
Matthew Padilla,588856002297,31,Premium,Visa,Bangalore,fake_merchant_0,Jaipur,HWh3JJKYhtX8F58hoa,LRCZFC,Bangalore,Retail,INR,4002,28287.0,2023-09-07 09:46:17,Debit Card,Biometric,Transfer,True
Adriana Fletcher,154390043032,38,Student,Other,Hyderabad,amazon,Bangalore,NtTB6JR9zAINtIT0hk,4JC9O4,Hyderabad,Travel,INR,4019,3.0,2023-08-13 22:48:04,Debit Card,PIN,Payment,False
Adriana Fletcher,154390043032,38,Student,Other,Hyderabad,amazon,"Toronto, Canada",zMFEKaOeE4y2eFdSwc,F667PJ,Hyderabad,Utilities,INR,4017,3624.340087890625,2023-08-28 07:20:17,Credit Card,PIN,Transfer,False
Adriana Fletcher,154390043032,38,Student,Other,Hyderabad,airtel,Pune,6yELum72Ig28K6Ak0H,WMSDGI,Hyderabad,Retail,INR,4011,2184.0,2023-08-29 00:19:37,Debit Card,PIN,Payment,False
Adriana Fletcher,154390043032,38,Student,Other,Hyderabad,fake_merchant_4,"Paris, France",wZuzPplJHJ6WDhh1rw,JWB3BI,Hyderabad,Other,INR,4000,13920.0,2023-08-29 00:20:00,Credit Card,PIN,Transfer,True
