cardholder_name,card_number,customer_age,customer_segment,card_type,customer_location,merchant_name,merchant_location,trans_id,trans_approval_code,trans_loc,trans_cat,trans_currency,mcc,trans_amount,trans_date,trans_payment_method,trans_verify_method,trans_status,fake
Christina Hall,235054367876,37,Retail,Visa,Lucknow,fake_merchant_4,"Sydney, Australia",wythJm54bz7Mo8ctUB,WRXUPI,Lucknow,Dining,AUD,4016,45.650001525878906,2023-08-28 16:37:51,Credit Card,PIN,Payment,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,fake_merchant_7,"Toronto, Canada",L1nGyRjhnC9NRCYTEV,RZZ9AD,Lucknow,Travel,INR,4007,19.0,2023-08-28 16:38:19,Debit Card,Biometric,Purchase,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,airtel,"Singapore, Singapore",2hvsgg0Xp33wRwQbUt,SX8YCP,Lucknow,Retail,EUR,4017,45.2599983215332,2023-08-28 16:38:58,Credit Card,Biometric,Purchase,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,fake_merchant_5,Chennai,EBgMLybM3vMKGWlpsU,R7PY1H,Lucknow,Retail,INR,4006,14.0,2023-08-28 16:39:35,Debit Card,PIN,Transfer,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,swiggy,Lucknow,fqMmhrptDzWdFqua6u,VUONHW,Lucknow,Grocery,CAD,4018,45.849998474121094,2023-08-28 16:40:07,Debit Card,Biometric,Transfer,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,zomato,"New York City, USA",EdVGu6OAImtto0ubTu,9NCN05,Lucknow,Travel,EUR,4017,24.0,2023-08-28 16:40:52,Debit Card,PIN,Transfer,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,swiggy,Bangalore,SJ3Pokwl549ikI3yM7,VMGKUH,Lucknow,Utilities,INR,4011,39.0,2023-08-28 16:41:12,Credit Card,Biometric,Transfer,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,chai talks,"Rio de Janeiro, Brazil",DyloSXhJv1N1fNpHfO,3KIKDJ,Lucknow,Entertainment,INR,4013,9.970000267028809,2023-08-28 16:42:00,Credit Card,PIN,Payment,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,fake_merchant_1,"Dubai, UAE",4rZ2oDQ7hFxFsSO6a2,RIFWGY,Lucknow,Travel,INR,4018,6.320000171661377,2023-08-28 16:42:30,Debit Card,Biometric,Purchase,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,chai talks,"London, UK",BmGsxSJ46ivzEtYhtY,89EF3S,Lucknow,Travel,JPY,4017,47.0,2023-08-28 16:42:57,Credit Card,PIN,Transfer,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,fake_merchant_9,Chennai,ySSj39RcvaXcDHVCcg,TGDOOL,Lucknow,Dining,INR,4017,4.71999979019165,2023-08-28 16:43:31,Debit Card,PIN,Purchase,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,fake_merchant_0,Ahmedabad,p333u6uXhBRUNIByhA,685T7S,Lucknow,Retail,INR,4000,23.0,2023-08-28 16:43:53,Credit Card,Biometric,Payment,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,rakuten,"Dubai, UAE",ooqb9qm3twdaYWA4JO,FHMRCE,Lucknow,Dining,INR,4004,24.780000686645508,2023-08-28 16:44:17,Credit Card,Biometric,Purchase,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,rakuten,"Cape Town, South Africa",0Y5rwiheQNLQVPUAVD,Z8MIEZ,Lucknow,Dining,INR,4006,46.0,2023-08-28 16:44:40,Debit Card,PIN,Payment,True
Christina Hall,235054367876,37,Retail,Visa,Lucknow,fake_merchant_5,Hyderabad,zZT3nQv5u15YOGfg5T,UGYZYD,Lucknow,Utilities,INR,4003,46.900001525878906,2023-08-28 16:45:01,Credit Card,PIN,Payment,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,instamart,Ahmedabad,bP2mnjKF9Hrv95PAay,X6ZJNY,Jaipur,Dining,INR,4004,326.3299865722656,2023-08-10 13:40:41,Credit Card,PIN,Purchase,False
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon gift cards,"New York City, USA",ocoEN1Xlvo5uCtUFoC,60L2YP,Jaipur,Dining,INR,4017,47.0,2023-09-03 23:40:41,Debit Card,Biometric,Payment,False
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_9,"Sydney, Australia",tlwo5YSx5IZjZVg5Br,RJH7G0,Jaipur,Retail,Other,4000,42.0,2023-09-03 23:41:10,Credit Card,Biometric,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon gift cards,Delhi,PT860U1uqBO2JBDClY,PQEGMK,Jaipur,Dining,INR,4006,49.0,2023-09-03 23:41:31,Credit Card,PIN,Payment,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,swiggy,"Toronto, Canada",OV7JdcF7PgV6s9KySO,LTHKZH,Jaipur,Retail,EUR,4004,5.880000114440918,2023-09-03 23:42:10,Debit Card,Biometric,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_3,"Sydney, Australia",JKP3flZLX0b4oMmSKM,R5E56L,Jaipur,Other,INR,4009,2.6700000762939453,2023-09-03 23:42:51,Credit Card,PIN,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_5,"Tokyo, Japan",WIBdaq2mt1s2mlzBQ3,GVIUUR,Jaipur,Other,INR,4013,10.34000015258789,2023-09-03 23:43:20,Debit Card,PIN,Purchase,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_6,"Dubai, UAE",lkTHb0QYj6m6MxITLd,4TWF0L,Jaipur,Utilities,USD,4018,16.670000076293945,2023-09-03 23:44:06,Credit Card,Biometric,Payment,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon,"Tokyo, Japan",FA9gWS92wXeXkuUI4H,H4SA8F,Jaipur,Utilities,INR,4008,39.0,2023-09-03 23:44:32,Debit Card,Biometric,Payment,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon,Pune,b28htd0m35B97pksQ2,8RB2D8,Jaipur,Retail,INR,4008,12.5,2023-09-03 23:45:11,Credit Card,PIN,Payment,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon,"Singapore, Singapore",4NABacIU4NoAIWUMM5,JGMF2I,Jaipur,Utilities,INR,4009,17.15999984741211,2023-09-03 23:45:32,Credit Card,PIN,Purchase,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon gift cards,"Dubai, UAE",a9pYwj74fFsfbIOn1p,2REPRQ,Jaipur,Travel,INR,4005,35.0,2023-09-03 23:46:05,Debit Card,PIN,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_2,Ahmedabad,RbXAQmAYreyA1sBos3,TWCHEX,Jaipur,Grocery,CAD,4009,35.0,2023-09-03 23:46:36,Credit Card,Biometric,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon,"Toronto, Canada",bPCf3tBcbR88IKZh0a,BNKF63,Jaipur,Other,INR,4014,43.7400016784668,2023-09-03 23:46:59,Credit Card,PIN,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,rakuten,Pune,gRjnFiHTTUXWkPf4pk,LSWMMV,Jaipur,Grocery,USD,4012,21.0,2023-09-03 23:47:25,Credit Card,PIN,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_2,"Dubai, UAE",RvzxhXErfOZQfdwKpg,ZZS6N2,Jaipur,Travel,INR,4010,18.0,2023-09-03 23:48:03,Debit Card,Biometric,Payment,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_4,"New York City, USA",ekVBzqT14TS9BlJJgV,B5NPM8,Jaipur,Grocery,AUD,4000,16.0,2023-09-03 23:48:38,Credit Card,Biometric,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_9,"Rio de Janeiro, Brazil",KkRy40rBrjYlyRe33t,SE2L1O,Jaipur,Dining,USD,4008,17.260000228881836,2023-09-03 23:49:17,Debit Card,Biometric,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,fake_merchant_7,"Tokyo, Japan",jcoN8dFRJKh6UYgHZe,6FWGMT,Jaipur,Travel,INR,4016,20.0,2023-09-03 23:50:05,Credit Card,PIN,Transfer,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,chai talks,Pune,mI9q8z0zrzvu4FX7vh,LGUBR2,Jaipur,Other,Other,4005,12.140000343322754,2023-09-03 23:50:50,Credit Card,PIN,Payment,True
Jesse Stone,650621080982,45,Student,American Express,Jaipur,amazon,"Rio de Janeiro, Brazil",j7x4rXFgRHIfezjaXs,BH2G52,Jaipur,Retail,INR,4013,23.399999618530273,2023-09-03 23:51:10,Debit Card,Biometric,Transfer,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,instamart,Pune,ZLW70YgvIJUc0neUXS,Q39PD0,Ahmedabad,Grocery,INR,4005,47266.328125,2023-08-29 07:36:12,Credit Card,Biometric,Purchase,False
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,amazon gift cards,"Paris, France",RalmZWg7sZGTMbGMmY,AYM3I0,Ahmedabad,Retail,INR,4007,1389.5,2023-08-29 19:48:22,Debit Card,PIN,Purchase,False
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,chai talks,"New York City, USA",FwWKfsvjh99RGwxpaz,XGYV05,Ahmedabad,Dining,INR,4011,7.570000171661377,2023-08-29 19:48:54,Debit Card,PIN,Transfer,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,airtel,"Cape Town, South Africa",Tbgl7BWILLpxkycKTF,ETBN5O,Ahmedabad,Entertainment,INR,4004,22.56999969482422,2023-08-29 19:49:33,Debit Card,Biometric,Transfer,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,zomato,Delhi,VmqupHkYCOZphWX69e,D7GO86,Ahmedabad,Travel,INR,4008,45.0,2023-08-29 19:50:14,Debit Card,Biometric,Transfer,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,chai talks,"Toronto, Canada",2P48xzuCuboBJtlsw2,29APGP,Ahmedabad,Grocery,USD,4008,49.86000061035156,2023-08-29 19:50:59,Debit Card,Biometric,Transfer,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,swiggy,Pune,tHhHRODsxN3v5oBfdp,3Q1IRW,Ahmedabad,Grocery,INR,4006,22.8700008392334,2023-08-29 19:51:28,Credit Card,Biometric,Transfer,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,swiggy,"Rio de Janeiro, Brazil",SBR06vn0EWF125HnsP,DD4Z6I,Ahmedabad,Dining,INR,4016,15.239999771118164,2023-08-29 19:52:01,Debit Card,PIN,Transfer,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,fake_merchant_8,"Rio de Janeiro, Brazil",GOiNcdKxb67WyaUswz,HFBYGY,Ahmedabad,Entertainment,AUD,4004,33.790000915527344,2023-08-29 19:52:27,Credit Card,Biometric,Payment,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,chai talks,Ahmedabad,rsiUGAB80rAm1grYB0,FQVPCQ,Ahmedabad,Travel,INR,4004,34.18000030517578,2023-08-29 19:53:01,Credit Card,PIN,Payment,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,instamart,"Cape Town, South Africa",A7hW2HgSFSIHQYlf9h,RENDPB,Ahmedabad,Retail,CAD,4013,13.0,2023-08-29 19:53:31,Credit Card,PIN,Purchase,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,fake_merchant_1,"Dubai, UAE",dClKcFIm9iuBF96l8J,BHAHIU,Ahmedabad,Travel,USD,4006,42.439998626708984,2023-08-29 19:54:10,Debit Card,Biometric,Purchase,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,instamart,"Sydney, Australia",cz3hkAXLML3QgTjzor,L6KG5V,Ahmedabad,Entertainment,USD,4006,39.0,2023-08-29 19:54:52,Debit Card,Biometric,Purchase,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,fake_merchant_2,"Toronto, Canada",qqYXDGckTshVwhwYxi,ZH1Q9D,Ahmedabad,Utilities,EUR,4003,4.829999923706055,2023-08-29 19:55:42,Debit Card,PIN,Purchase,True
Susan Roberts,368936958188,63,Other,Other,Ahmedabad,fake_merchant_3,"New York City, USA",GNtTE73YioC4CRH3rA,E8RNG8,Ahmedabad,Utilities,AUD,4003,47.150001525878906,2023-08-29 19:56:23,Debit Card,Biometric,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,chai talks,"London, UK",pvbLde71qeCqhE6qpq,HU91DD,Chennai,Retail,INR,4011,2598.3701171875,2023-08-15 06:05:42,Debit Card,PIN,Purchase,False
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,chai talks,Kolkata,sZkdz72sNZnTIBljZI,5PI5EM,Chennai,Retail,INR,4014,22.0,2023-08-22 02:24:37,Credit Card,Biometric,Purchase,False
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,amazon gift cards,Chennai,iD2Y9FGaQcE9TgnJzz,6I6B0X,Chennai,Entertainment,INR,4013,31.520000457763672,2023-08-30 23:06:26,Credit Card,Biometric,Purchase,False
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,swiggy,Jaipur,PdZlnipN9rtCsrSQN7,ZZ5GOP,Chennai,Travel,INR,4014,6.0,2023-09-08 01:30:11,Debit Card,Biometric,Transfer,False
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,swiggy,Mumbai,D0azmUa99FQHIEm2Ri,OK3W65,Chennai,Grocery,USD,4004,39.61000061035156,2023-09-08 01:30:34,Credit Card,Biometric,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_1,Jaipur,CzHqeuhIDxMO6YojbR,1JCUT9,Chennai,Grocery,AUD,4001,9.0,2023-09-08 01:31:10,Credit Card,PIN,Payment,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_9,Jaipur,2viyvtX9DlHy1zzy54,PLW66F,Chennai,Travel,INR,4007,14.6899995803833,2023-09-08 01:31:57,Debit Card,PIN,Payment,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_7,"Toronto, Canada",zISrwoT4FY8OVbUaA0,C76WMB,Chennai,Utilities,USD,4004,48.0,2023-09-08 01:32:47,Debit Card,PIN,Payment,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_3,Chennai,txSox6GKtYwW4Xb6c8,FNCMYP,Chennai,Entertainment,INR,4001,25.170000076293945,2023-09-08 01:33:24,Credit Card,Biometric,Purchase,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,rakuten,"Paris, France",GzFysIxsqfuX7Q2JZX,XKA0NI,Chennai,Retail,CAD,4018,23.549999237060547,2023-09-08 01:33:49,Debit Card,Biometric,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_9,Jaipur,J8bHwuCpQP0dSV3Fqv,CCGQY9,Chennai,Utilities,INR,4000,5.0,2023-09-08 01:34:23,Credit Card,PIN,Purchase,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,amazon,Mumbai,kmjIaHaK5CecGoYnwy,RVN5YM,Chennai,Other,JPY,4013,31.489999771118164,2023-09-08 01:34:46,Credit Card,PIN,Purchase,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,instamart,Pune,kiDvIASxAWaVkkq7Ed,0XMGW2,Chennai,Dining,USD,4005,31.0,2023-09-08 01:35:26,Debit Card,PIN,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,swiggy,"New York City, USA",qIJkdABP5WeZwy80ix,QY72HO,Chennai,Grocery,CAD,4018,37.0,2023-09-08 01:36:01,Credit Card,Biometric,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_1,"Singapore, Singapore",4y29BrQV55psFr9b0a,H1FX5N,Chennai,Dining,AUD,4017,29.0,2023-09-08 01:36:37,Credit Card,Biometric,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_9,"Toronto, Canada",jP6Umd4sgtQq5Cgdvq,XNFGCP,Chennai,Retail,INR,4005,7.880000114440918,2023-09-08 01:37:15,Credit Card,PIN,Purchase,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_1,"Paris, France",SYPsE9lizXT2RSFo5G,ZACZ2R,Chennai,Dining,INR,4002,42.20000076293945,2023-09-08 01:37:54,Credit Card,PIN,Payment,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_9,"Paris, France",oCCo98R5kmruYuF9ZF,F9FV2A,Chennai,Utilities,INR,4001,39.380001068115234,2023-09-08 01:38:17,Credit Card,PIN,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_9,Delhi,COwFUMOUDs5LCsq2N7,DXYU7J,Chennai,Other,INR,4005,22.0,2023-09-08 01:38:40,Debit Card,PIN,Transfer,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,instamart,Delhi,cl5CZ5Cz6c1kC5qioJ,ISNSUD,Chennai,Retail,AUD,4016,31.0,2023-09-08 01:39:09,Debit Card,Biometric,Purchase,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,amazon,"Singapore, Singapore",hPTvyXl4HqE0hvdk0L,EQ3R2G,Chennai,Grocery,AUD,4013,19.0,2023-09-08 01:39:49,Debit Card,PIN,Purchase,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,amazon,Mumbai,P8F3C7wUKM9WU9JzXR,3LIMWD,Chennai,Grocery,INR,4008,23.760000228881836,2023-09-08 01:40:15,Credit Card,Biometric,Payment,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_1,Delhi,i9HHNvClRlfGul3EK3,FFQCP2,Chennai,Other,INR,4012,6.170000076293945,2023-09-08 01:40:53,Debit Card,Biometric,Purchase,True
Benjamin Wells,486932460761,47,Other,Rupay,Chennai,fake_merchant_2,"Toronto, Canada",BJTBPXtrFk1KP2JgUt,XVYFVO,Chennai,Grocery,INR,4011,11.0,2023-09-08 01:41:42,Credit Card,Biometric,Transfer,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,swiggy,Jaipur,BNsK2qq0HQKCfRT31H,ZUDN78,Pune,Utilities,INR,4006,2947.0,2023-08-16 16:21:49,Debit Card,PIN,Transfer,False
Alan Ramirez,339522434148,20,Premium,Other,Pune,rakuten,"New York City, USA",4eiPgs7iRjRakTZ2tW,8SM35V,Pune,Other,INR,4000,44.369998931884766,2023-08-18 20:12:03,Credit Card,PIN,Payment,False
Alan Ramirez,339522434148,20,Premium,Other,Pune,amazon,"Dubai, UAE",QMhmNd83v4sAIjLJch,151J2G,Pune,Utilities,INR,4013,2.2899999618530273,2023-09-04 18:02:34,Debit Card,Biometric,Transfer,False
Alan Ramirez,339522434148,20,Premium,Other,Pune,zomato,Mumbai,wGG1CSx2dWL35auBcL,BG3GEF,Pune,Travel,INR,4008,2846.080078125,2023-09-07 21:32:28,Credit Card,Biometric,Transfer,False
Alan Ramirez,339522434148,20,Premium,Other,Pune,rakuten,Kolkata,sjXX6t3Ia6FO53R12d,5YJOZR,Pune,Dining,INR,4016,33.0,2023-09-07 21:33:05,Debit Card,Biometric,Purchase,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,amazon gift cards,Kolkata,iO4ayFc9tmKw9PPbmn,2F7HEM,Pune,Grocery,INR,4004,19.0,2023-09-07 21:33:43,Debit Card,Biometric,Purchase,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,airtel,"London, UK",IYKCpauNOGusKQxIPI,SS662D,Pune,Utilities,INR,4013,35.779998779296875,2023-09-07 21:34:14,Debit Card,Biometric,Transfer,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,fake_merchant_6,Hyderabad,UUaTDODw1WSZLYLL13,7UTR78,Pune,Grocery,Other,4012,36.72999954223633,2023-09-07 21:34:45,Debit Card,Biometric,Transfer,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,airtel,"London, UK",Hs3jlNkyjNa5lZYp9k,2LS1VP,Pune,Dining,INR,4003,2.4800000190734863,2023-09-07 21:35:35,Debit Card,Biometric,Transfer,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,amazon,"Paris, France",FGMnki77p2wxhXOYMp,FV1HFO,Pune,Dining,INR,4004,26.610000610351562,2023-09-07 21:36:09,Debit Card,PIN,Purchase,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,instamart,"New York City, USA",bHr5IbYsqARK71lUNp,Z0V27A,Pune,Other,CAD,4001,4.409999847412109,2023-09-07 21:36:29,Debit Card,PIN,Payment,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,fake_merchant_0,"Rio de Janeiro, Brazil",f1mEvODyaYL9wJMhTS,8WIQDT,Pune,Travel,EUR,4004,7.0,2023-09-07 21:37:02,Credit Card,Biometric,Payment,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,instamart,Bangalore,bgpVmrxpcE4AMcK6Br,M9IXNR,Pune,Utilities,INR,4004,10.0,2023-09-07 21:37:52,Credit Card,Biometric,Purchase,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,fake_merchant_7,Chennai,IaYEHOcGHPdaucDoYO,2OL22U,Pune,Utilities,USD,4005,12.0,2023-09-07 21:38:32,Credit Card,Biometric,Purchase,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,amazon gift cards,"London, UK",ToFvnZ3GF49uW0Zz1K,ZUF5MH,Pune,Grocery,USD,4004,41.0,2023-09-07 21:39:16,Credit Card,Biometric,Payment,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,fake_merchant_6,"Rio de Janeiro, Brazil",icEh2uAJZoRJH0uN5A,FI6323,Pune,Utilities,INR,4009,46.0,2023-09-07 21:39:56,Credit Card,Biometric,Purchase,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,chai talks,"Toronto, Canada",wlKCpgE1hg18QQGHvw,VOS0JV,Pune,Dining,INR,4006,6.0,2023-09-07 21:40:38,Debit Card,PIN,Purchase,True
Alan Ramirez,339522434148,20,Premium,Other,Pune,fake_merchant_3,"Cape Town, South Africa",pXtYxaf18OEBTKCUZm,3EEKBF,Pune,Retail,JPY,4001,9.0,2023-09-07 21:41:09,Debit Card,PIN,Payment,True
