cardholder_name,card_number,customer_age,customer_segment,card_type,customer_location,merchant_name,merchant_location,trans_id,trans_approval_code,trans_loc,trans_cat,trans_currency,mcc,trans_amount,trans_date,trans_payment_method,trans_verify_method,trans_status,fake
Heather Lewis,263191058753,36,Student,American Express,Bangalore,fake_merchant_9,Bangalore,zkf2jaQhjcndIY3ctF,5PL388,Bangalore,Travel,INR,4008,17870.0,2023-09-07 20:33:52,Debit Card,PIN,Purchase,True
Heather Lewis,263191058753,36,Student,American Express,Bangalore,zomato,Lucknow,emD3ZhNP9TqaPCMcxn,G2P8RJ,Bangalore,Dining,CAD,4008,15623.009765625,2023-09-08 17:37:19,Debit Card,PIN,Payment,True
Jared Tucker,280578741569,68,Business,Visa,Lucknow,rakuten,"London, UK",Uemjb3e68nZWn4Ispd,WE4EZB,Lucknow,Entertainment,INR,4014,35.0,2023-08-16 02:49:06,Credit Card,Biometric,Payment,False
Jared Tucker,280578741569,68,Business,Visa,Lucknow,amazon,Lucknow,YMi2Rj6rW6p1qYh9zp,GAXGPD,Lucknow,Entertainment,INR,4018,3894.0,2023-08-17 09:54:49,Credit Card,PIN,Purchase,False
Jared Tucker,280578741569,68,Business,Visa,Lucknow,airtel,Jaipur,orRMctmsyRGFZYV0HN,AJIPAC,Lucknow,Dining,INR,4013,3628.1298828125,2023-08-20 23:18:14,Debit Card,Biometric,Payment,False
Jared Tucker,280578741569,68,Business,Visa,Lucknow,swiggy,"New York City, USA",noHEwJTS8aXJGw0V4C,N7DMA7,Lucknow,Utilities,INR,4010,49875.0,2023-08-20 23:19:03,Debit Card,Biometric,Transfer,True
Jared Tucker,280578741569,68,Business,Visa,Lucknow,fake_merchant_3,"Singapore, Singapore",zc5lLHszqlPemRXfXg,A4OWAD,Lucknow,Other,JPY,4018,42216.44140625,2023-08-20 23:19:48,Credit Card,Biometric,Payment,True
Brandon Johnson,036548782230,37,Retail,MasterCard,Delhi,amazon,"Tokyo, Japan",9erJMA2gStDHWWx5RM,BTZF56,Delhi,Other,INR,4004,1062.510009765625,2023-08-21 18:28:10,Debit Card,PIN,Purchase,False
Brandon Johnson,036548782230,37,Retail,MasterCard,Delhi,instamart,"Toronto, Canada",7EQ3vIptgOGFWEsVTY,895YFE,Delhi,Other,CAD,4006,14770.2998046875,2023-08-21 18:28:32,Credit Card,PIN,Payment,True
Brandon Johnson,036548782230,37,Retail,MasterCard,Delhi,chai talks,"Dubai, UAE",7Gkwvtd6wpxHX2oyrw,Q0CSOU,Delhi,Utilities,CAD,4006,21946.240234375,2023-08-21 18:29:16,Debit Card,PIN,Transfer,True
Adrian Mcneil MD,184158319423,24,Business,Rupay,Delhi,amazon gift cards,Jaipur,R3idTPj6j0oIj0kdGZ,FIXVBP,Delhi,Grocery,INR,4008,3588.610107421875,2023-08-17 20:07:15,Debit Card,Biometric,Purchase,False
Adrian Mcneil MD,184158319423,24,Business,Rupay,Delhi,zomato,"Cape Town, South Africa",zCeXtOdaLQumcWmT7K,VIHQRA,Delhi,Dining,INR,4010,38068.25,2023-08-17 20:07:54,Debit Card,Biometric,Purchase,True
Adrian Mcneil MD,184158319423,24,Business,Rupay,Delhi,zomato,"New York City, USA",9MrHZaJ9rgU6hpVV2I,HP81FF,Delhi,Utilities,INR,4012,43228.0,2023-08-17 20:08:28,Debit Card,Biometric,Transfer,True
Robert Rogers,177904656723,51,Premium,Visa,Hyderabad,amazon gift cards,Kolkata,bZg163T4QPGPSbCeP2,9R0YCE,Hyderabad,Other,INR,4011,36.15999984741211,2023-08-19 15:08:16,Debit Card,Biometric,Transfer,False
Robert Rogers,177904656723,51,Premium,Visa,Hyderabad,rakuten,"Sydney, Australia",7KFXm5mQnUtfNf8bBM,73F04S,Hyderabad,Entertainment,INR,4009,7.389999866485596,2023-09-01 07:20:12,Debit Card,Biometric,Transfer,False
Robert Rogers,177904656723,51,Premium,Visa,Hyderabad,amazon gift cards,"Rio de Janeiro, Brazil",WJnNlbI0sAFCKGDj7n,RNID2Y,Hyderabad,Other,INR,4010,953.25,2023-09-04 14:12:09,Credit Card,Biometric,Purchase,False
Robert Rogers,177904656723,51,Premium,Visa,Hyderabad,chai talks,"Rio de Janeiro, Brazil",dnmOESiOkqEde7psit,96O2HE,Hyderabad,Retail,INR,4004,1122.1099853515625,2023-09-06 23:55:26,Debit Card,Biometric,Purchase,False
Robert Rogers,177904656723,51,Premium,Visa,Hyderabad,fake_merchant_6,"Paris, France",fodp2j4ZqFdqh32pl4,F3LW0V,Hyderabad,Other,INR,4008,26356.0,2023-09-08 02:18:56,Debit Card,PIN,Transfer,True
William Matthews,528352431485,45,Retail,MasterCard,Kolkata,amazon,"London, UK",XBSp0TSNUg68V74nFh,BDDIDW,Kolkata,Dining,INR,4000,40.0,2023-08-12 21:24:03,Debit Card,PIN,Purchase,False
William Matthews,528352431485,45,Retail,MasterCard,Kolkata,airtel,Hyderabad,i6lHSbBk0G3XK5m2eu,LTRW5F,Kolkata,Retail,INR,4014,2453.6201171875,2023-08-18 18:35:21,Credit Card,Biometric,Payment,False
William Matthews,528352431485,45,Retail,MasterCard,Kolkata,rakuten,"Toronto, Canada",UejlB2LK1H2gn1Q9ah,P7JEDD,Kolkata,Travel,INR,4006,5.960000038146973,2023-09-03 18:53:01,Debit Card,Biometric,Transfer,False
William Matthews,528352431485,45,Retail,MasterCard,Kolkata,fake_merchant_0,Hyderabad,A0PV8Oakf8DCV9aB4p,0SZLVK,Kolkata,Travel,JPY,4011,16257.0,2023-09-08 05:24:06,Credit Card,PIN,Transfer,True
Teresa Johnson,233526288022,19,Student,MasterCard,Delhi,chai talks,"Paris, France",0LrkompeSqtPiKsVCe,0BANI8,Delhi,Retail,INR,4014,3436.659912109375,2023-08-11 02:56:09,Credit Card,Biometric,Purchase,False
Teresa Johnson,233526288022,19,Student,MasterCard,Delhi,airtel,Pune,Et3HApXQSuZrAmCMaX,IDN4E0,Delhi,Grocery,INR,4012,25631.580078125,2023-08-17 06:59:42,Credit Card,Biometric,Transfer,True
Matthew Schultz,128569573490,60,Premium,Visa,Chennai,amazon gift cards,"Rio de Janeiro, Brazil",Z5Etxggf5wN3StHmrA,6CK64W,Chennai,Dining,INR,4005,1.7899999618530273,2023-08-21 14:44:57,Credit Card,PIN,Purchase,False
Matthew Schultz,128569573490,60,Premium,Visa,Chennai,swiggy,Kolkata,LUd1K9ou5ZXbsvqH6o,LQBU61,Chennai,Entertainment,AUD,4000,44801.0,2023-08-31 15:15:15,Credit Card,PIN,Transfer,True
Jill Brown,261073202168,46,Retail,Other,Pune,amazon gift cards,"New York City, USA",woUsTC5T97aUuCkN5f,1UG4B1,Pune,Travel,INR,4003,2922.260009765625,2023-08-15 11:10:14,Debit Card,PIN,Payment,False
Jill Brown,261073202168,46,Retail,Other,Pune,amazon,"Rio de Janeiro, Brazil",YjCXrk7E37Q9LzKliV,1BJHC9,Pune,Other,INR,4013,36.0,2023-08-24 23:57:47,Credit Card,Biometric,Transfer,False
Jill Brown,261073202168,46,Retail,Other,Pune,airtel,"Rio de Janeiro, Brazil",cor6eTq1WyLzRvgTAM,BXDCCB,Pune,Entertainment,INR,4012,101.72000122070312,2023-09-07 04:57:24,Debit Card,PIN,Payment,False
Jill Brown,261073202168,46,Retail,Other,Pune,chai talks,"Rio de Janeiro, Brazil",R930kBA0JlCtUx3tmE,AHJ6J9,Pune,Entertainment,INR,4001,10.0,2023-09-07 10:30:10,Credit Card,Biometric,Purchase,False
Jill Brown,261073202168,46,Retail,Other,Pune,zomato,Ahmedabad,sE8y05t0Swsq3ibsYq,8AY5QN,Pune,Grocery,INR,4014,16707.810546875,2023-09-08 00:32:27,Credit Card,PIN,Purchase,True
Jill Brown,261073202168,46,Retail,Other,Pune,chai talks,Ahmedabad,DSb8QGkCKt1nXD2p5p,UTAV2U,Pune,Other,INR,4005,44348.71875,2023-09-08 18:40:01,Debit Card,PIN,Purchase,True
William Robertson,556768581560,58,Business,Visa,Kolkata,amazon gift cards,Kolkata,fMHGDwAHBqywWT0YX8,VGX7R4,Kolkata,Retail,INR,4011,2963.0,2023-08-23 21:26:52,Credit Card,Biometric,Purchase,False
William Robertson,556768581560,58,Business,Visa,Kolkata,airtel,Lucknow,LmYCV6RpT2aszi0851,NXU3VA,Kolkata,Dining,INR,4013,2546.510009765625,2023-08-30 15:14:15,Credit Card,Biometric,Payment,False
William Robertson,556768581560,58,Business,Visa,Kolkata,swiggy,Pune,s7tvVOg5plcgNOFsjQ,Z4JWHE,Kolkata,Retail,AUD,4018,11582.0,2023-08-30 15:14:42,Debit Card,Biometric,Purchase,True
Jason Jensen,930956129168,67,Other,Other,Delhi,amazon,Delhi,LOFtZer5ZhO8pMu6yL,2K7GFW,Delhi,Dining,INR,4010,34.0,2023-09-02 18:29:19,Credit Card,Biometric,Purchase,False
Jason Jensen,930956129168,67,Other,Other,Delhi,swiggy,"London, UK",GgWSh0FQsgGfsK5ZXZ,AIBKHR,Delhi,Entertainment,INR,4017,295.0,2023-09-06 12:00:20,Debit Card,PIN,Transfer,False
Jason Jensen,930956129168,67,Other,Other,Delhi,fake_merchant_8,Hyderabad,AzrN8u9yJhRDjBj4pM,5NTODU,Delhi,Other,INR,4018,34918.0,2023-09-06 12:00:52,Debit Card,Biometric,Purchase,True
Kelly Jones,934441119932,27,Retail,Rupay,Chennai,airtel,Hyderabad,PWjmkk7B3IlQ3wCb65,84NK76,Chennai,Grocery,INR,4013,1224.0,2023-09-08 22:00:35,Debit Card,PIN,Payment,False
Kelly Jones,934441119932,27,Retail,Rupay,Chennai,zomato,"London, UK",7suCKw6FS9XeqBo431,WTE70H,Chennai,Retail,INR,4004,30028.0390625,2023-09-08 22:01:14,Debit Card,PIN,Purchase,True
Kelly Jones,934441119932,27,Retail,Rupay,Chennai,fake_merchant_8,"Dubai, UAE",dlgQHR1m96nW6PglYB,VE9HV9,Chennai,Retail,USD,4009,48126.98828125,2023-09-08 22:01:40,Debit Card,Biometric,Payment,True
Eric Medina,371523151407,43,Student,Visa,Chennai,rakuten,"Dubai, UAE",VTswbZ59jgLzJD1dvW,L18RLV,Chennai,Travel,INR,4008,18.81999969482422,2023-08-10 18:50:44,Credit Card,PIN,Transfer,False
Eric Medina,371523151407,43,Student,Visa,Chennai,swiggy,"Rio de Janeiro, Brazil",UYyPIstyYqesU68RAG,QQLNYQ,Chennai,Grocery,INR,4013,2181.0,2023-08-15 09:28:25,Debit Card,Biometric,Payment,False
Eric Medina,371523151407,43,Student,Visa,Chennai,swiggy,"Tokyo, Japan",GxMwayGGNJeQCtBnmw,Q3ZF6M,Chennai,Utilities,INR,4003,39.810001373291016,2023-08-17 10:37:58,Credit Card,Biometric,Payment,False
Eric Medina,371523151407,43,Student,Visa,Chennai,instamart,"New York City, USA",a2M05vHBaozWxSedIk,85KNMH,Chennai,Utilities,INR,4014,3980.9599609375,2023-08-28 04:08:22,Credit Card,PIN,Payment,False
Eric Medina,371523151407,43,Student,Visa,Chennai,fake_merchant_1,Delhi,YmC7Sbs3flBcLPH7gn,3O3EH1,Chennai,Other,EUR,4009,21579.119140625,2023-08-28 04:08:45,Credit Card,Biometric,Transfer,True
Robert Williams,794691772071,25,Student,Other,Pune,rakuten,Ahmedabad,Kb7hhDxkdQMsJmruxz,BHIUZ9,Pune,Dining,INR,4017,39.59000015258789,2023-09-04 22:51:43,Debit Card,PIN,Transfer,False
Robert Williams,794691772071,25,Student,Other,Pune,amazon,"New York City, USA",0QqrQRO6J9YRIw0v2M,83NH4J,Pune,Travel,INR,4018,22.0,2023-09-07 07:31:22,Debit Card,Biometric,Transfer,False
Robert Williams,794691772071,25,Student,Other,Pune,fake_merchant_4,Delhi,aCWsiwAvOg5JpJrf68,C90GMF,Pune,Other,Other,4017,29474.970703125,2023-09-08 20:29:40,Debit Card,Biometric,Purchase,True
Peter Thomas,625078510597,37,Business,MasterCard,Ahmedabad,zomato,"Singapore, Singapore",319tVvXxm9dwQxjWSd,Q1WKPG,Ahmedabad,Travel,INR,4003,2590.169921875,2023-08-19 05:43:05,Credit Card,PIN,Purchase,False
Peter Thomas,625078510597,37,Business,MasterCard,Ahmedabad,airtel,Delhi,uF4E6BlT4YUJhe2zFR,VICN1S,Ahmedabad,Other,CAD,4007,10580.400390625,2023-08-19 05:43:47,Credit Card,PIN,Purchase,True
Michael Hartman,336654023574,33,Student,Other,Bangalore,airtel,"London, UK",BT6pdRXLhusV09ddXD,DJHXPQ,Bangalore,Other,INR,4003,1592.0999755859375,2023-08-13 18:27:26,Debit Card,PIN,Purchase,False
Michael Hartman,336654023574,33,Student,Other,Bangalore,chai talks,"Tokyo, Japan",RL1BkObuvCl3q7gqh0,G74G5H,Bangalore,Grocery,Other,4017,24928.869140625,2023-08-31 16:31:38,Credit Card,PIN,Purchase,True
Amber Gentry,192287730740,37,Business,Visa,Bangalore,zomato,Bangalore,UbpvdmouGM0BTyhZpS,I9TB88,Bangalore,Dining,INR,4005,4.550000190734863,2023-08-31 09:09:33,Credit Card,Biometric,Purchase,False
Amber Gentry,192287730740,37,Business,Visa,Bangalore,swiggy,Jaipur,9JaeX1itoe3V0cCSXl,XB4Z04,Bangalore,Grocery,INR,4014,31208.0,2023-09-08 01:07:59,Debit Card,Biometric,Purchase,True
Kristie Moreno,973528965229,24,Other,MasterCard,Ahmedabad,amazon,"London, UK",wvwI3vesmTqBaY3NvO,GPCN7C,Ahmedabad,Entertainment,INR,4017,50.0,2023-08-22 23:10:49,Credit Card,Biometric,Purchase,False
Kristie Moreno,973528965229,24,Other,MasterCard,Ahmedabad,fake_merchant_6,"Tokyo, Japan",2PQ8y5p1HhoocoxNnZ,BO3VD7,Ahmedabad,Travel,AUD,4014,47750.0,2023-08-22 23:11:22,Debit Card,Biometric,Purchase,True
Kristie Moreno,973528965229,24,Other,MasterCard,Ahmedabad,fake_merchant_4,Hyderabad,Ad3kt6dchuzWplaIuP,ARW7VP,Ahmedabad,Utilities,INR,4011,37263.0,2023-08-22 23:12:10,Debit Card,Biometric,Purchase,True
Jacob Frazier,792033166928,45,Retail,Visa,Mumbai,chai talks,Hyderabad,zi1BtmRvCbI64rgYRb,WN77Z4,Mumbai,Retail,INR,4004,5.0,2023-08-29 06:15:26,Debit Card,Biometric,Purchase,False
Jacob Frazier,792033166928,45,Retail,Visa,Mumbai,chai talks,Pune,3NUEsfy0vZFH0rybvd,FM5RR2,Mumbai,Retail,INR,4008,38575.83984375,2023-08-29 06:15:48,Debit Card,PIN,Payment,True
Jacob Frazier,792033166928,45,Retail,Visa,Mumbai,zomato,"New York City, USA",mbQULuZwBacnwUlipK,QDP3P1,Mumbai,Other,CAD,4004,16603.0,2023-08-29 06:16:20,Debit Card,PIN,Purchase,True
Leonard Johnson,216074081217,20,Retail,American Express,Ahmedabad,swiggy,"Cape Town, South Africa",rOtxNXhyXm4rtyS9O0,F71TPK,Ahmedabad,Retail,INR,4004,28.139999389648438,2023-08-13 17:29:29,Debit Card,PIN,Payment,False
Leonard Johnson,216074081217,20,Retail,American Express,Ahmedabad,swiggy,"London, UK",1wc3RWthsvUrHFJXoz,IS268F,Ahmedabad,Dining,INR,4003,2.0,2023-08-22 17:14:51,Debit Card,PIN,Purchase,False
Leonard Johnson,216074081217,20,Retail,American Express,Ahmedabad,instamart,"London, UK",LPE1lrBp22OGapTDqd,V1YISZ,Ahmedabad,Entertainment,INR,4014,1442.0,2023-08-31 02:44:20,Debit Card,Biometric,Payment,False
Leonard Johnson,216074081217,20,Retail,American Express,Ahmedabad,fake_merchant_0,"New York City, USA",XDD5m66YV9p7JdUhVV,GJ1RKN,Ahmedabad,Travel,JPY,4003,19319.400390625,2023-09-01 06:10:09,Credit Card,PIN,Payment,True
Leonard Johnson,216074081217,20,Retail,American Express,Ahmedabad,amazon,Kolkata,DNoAK8gwNTvhbVBfd8,0IBT8Q,Ahmedabad,Travel,CAD,4005,6774.919921875,2023-09-01 12:57:20,Debit Card,Biometric,Purchase,True
Tracy Henry,813848303313,69,Other,MasterCard,Pune,amazon,Jaipur,eoY8Xq96gmqTpR3dSg,REIO2K,Pune,Grocery,INR,4004,23.0,2023-08-16 23:51:18,Credit Card,Biometric,Transfer,False
Tracy Henry,813848303313,69,Other,MasterCard,Pune,amazon,Ahmedabad,Fs2QyWgAou64GA6kOK,TP2BBM,Pune,Entertainment,INR,4000,18.520000457763672,2023-08-17 22:02:16,Debit Card,PIN,Payment,False
Tracy Henry,813848303313,69,Other,MasterCard,Pune,amazon gift cards,"Rio de Janeiro, Brazil",ha0L209Gmvg4g9EOGB,8CQMMJ,Pune,Other,INR,4013,48.2599983215332,2023-09-09 02:41:39,Debit Card,PIN,Purchase,False
Tracy Henry,813848303313,69,Other,MasterCard,Pune,fake_merchant_3,Pune,gJiwveZ4e8XBtJ2AsT,YKQY7D,Pune,Dining,INR,4013,33129.0,2023-09-09 04:00:09,Credit Card,PIN,Transfer,True
Tracy Henry,813848303313,69,Other,MasterCard,Pune,amazon gift cards,Bangalore,mbbTtoJsHCF3HQvana,9T56M9,Pune,Dining,INR,4010,7371.990234375,2023-09-09 04:38:25,Debit Card,PIN,Transfer,True
Kendra Mckenzie,244098506130,50,Premium,Rupay,Bangalore,instamart,"Singapore, Singapore",w4ONelZdQFfRykspRB,QQK1OJ,Bangalore,Utilities,INR,4004,2442.18994140625,2023-08-29 09:30:31,Credit Card,Biometric,Transfer,False
Kendra Mckenzie,244098506130,50,Premium,Rupay,Bangalore,swiggy,Pune,vK5mFqnGhvP0DKH1G8,KGIK9B,Bangalore,Dining,INR,4001,3131.590087890625,2023-08-31 19:32:20,Debit Card,Biometric,Transfer,False
Kendra Mckenzie,244098506130,50,Premium,Rupay,Bangalore,amazon gift cards,Bangalore,7sD3oeXxhyllNJXAVM,8LG4V1,Bangalore,Grocery,INR,4002,191.8699951171875,2023-09-04 19:19:20,Debit Card,PIN,Transfer,False
Kendra Mckenzie,244098506130,50,Premium,Rupay,Bangalore,rakuten,"Dubai, UAE",V9XkTh3jeclzYF7Ell,4JBKZR,Bangalore,Retail,INR,4002,1706.1199951171875,2023-09-05 09:13:11,Credit Card,Biometric,Purchase,False
Kendra Mckenzie,244098506130,50,Premium,Rupay,Bangalore,instamart,"New York City, USA",f9mtxmK0GMnEZQRdnt,X28E1N,Bangalore,Retail,INR,4013,48044.76171875,2023-09-05 12:07:11,Credit Card,PIN,Payment,True
Kendra Mckenzie,244098506130,50,Premium,Rupay,Bangalore,zomato,Jaipur,R3LUuFQC12xIPiqbVg,1L7OQC,Bangalore,Utilities,JPY,4000,42016.0,2023-09-07 16:38:49,Credit Card,PIN,Transfer,True
Destiny Morgan,748120881375,32,Other,Rupay,Lucknow,zomato,Chennai,ZSJhh93RPzNP5BXbpX,7LDB2S,Lucknow,Dining,INR,4004,3952.669921875,2023-08-10 10:20:44,Credit Card,PIN,Purchase,False
Destiny Morgan,748120881375,32,Other,Rupay,Lucknow,amazon gift cards,Jaipur,yOtnrdlgPD3LIfKi9D,SHPX9I,Lucknow,Retail,INR,4017,49.0,2023-08-14 13:59:27,Debit Card,Biometric,Transfer,False
Destiny Morgan,748120881375,32,Other,Rupay,Lucknow,amazon gift cards,Lucknow,JMngPbum0eSkJZ3e6A,UJ2QKO,Lucknow,Grocery,INR,4005,49.68000030517578,2023-08-22 23:46:02,Debit Card,Biometric,Purchase,False
Destiny Morgan,748120881375,32,Other,Rupay,Lucknow,zomato,"Cape Town, South Africa",TvoBh6M9VI50LZKzTk,GEO83R,Lucknow,Grocery,INR,4017,1912.0,2023-08-30 13:55:29,Credit Card,Biometric,Payment,False
Destiny Morgan,748120881375,32,Other,Rupay,Lucknow,fake_merchant_0,"Toronto, Canada",r3ygUcF0dKEm8kcfFd,E0JWEX,Lucknow,Grocery,CAD,4016,14277.0,2023-09-06 19:10:21,Debit Card,Biometric,Payment,True
Destiny Morgan,748120881375,32,Other,Rupay,Lucknow,fake_merchant_9,Pune,gkKQvIhjZG60fhWl57,ZI78YI,Lucknow,Dining,EUR,4011,38853.03125,2023-09-08 19:06:13,Debit Card,Biometric,Purchase,True
Jordan Little,390481685184,45,Student,Rupay,Mumbai,airtel,Jaipur,gOlFp72cVn4zhG42NF,KAOZ3O,Mumbai,Travel,INR,4008,3330.0,2023-08-30 02:28:42,Debit Card,Biometric,Payment,False
Jordan Little,390481685184,45,Student,Rupay,Mumbai,chai talks,"Sydney, Australia",iUjG6wCF8jz6eZLux6,6YFJ78,Mumbai,Other,AUD,4006,29331.419921875,2023-08-30 02:29:20,Debit Card,Biometric,Purchase,True
Barbara Owens,825393705485,44,Student,American Express,Jaipur,airtel,Hyderabad,cySAAtDWBuqf3JBmO1,LMS8V4,Jaipur,Retail,INR,4004,40.0,2023-08-24 00:37:14,Credit Card,Biometric,Transfer,False
Barbara Owens,825393705485,44,Student,American Express,Jaipur,chai talks,Chennai,Sg7y2NkAvwFtxWIlzC,BPPI6Z,Jaipur,Other,INR,4013,18396.0,2023-08-24 00:37:48,Credit Card,Biometric,Purchase,True
Barbara Owens,825393705485,44,Student,American Express,Jaipur,fake_merchant_7,"London, UK",3ULpkLYJ2aPZGadRRF,ZXA6EK,Jaipur,Dining,EUR,4008,33789.0,2023-08-24 00:38:20,Debit Card,PIN,Purchase,True
Matthew Moore,785470353099,65,Student,Other,Ahmedabad,rakuten,Bangalore,uOGJAzIwuiVSqPvMyA,BOLMMY,Ahmedabad,Retail,INR,4010,10.0,2023-08-18 12:28:35,Debit Card,Biometric,Payment,False
Matthew Moore,785470353099,65,Student,Other,Ahmedabad,zomato,Hyderabad,vzLk7vHg2YWYqqe3hO,ZMH6MJ,Ahmedabad,Retail,INR,4013,187.22999572753906,2023-08-29 01:55:04,Debit Card,PIN,Purchase,False
Matthew Moore,785470353099,65,Student,Other,Ahmedabad,instamart,Chennai,H6AukxRQ6N1NraMv2O,H2Q3DA,Ahmedabad,Retail,INR,4012,1442.0,2023-09-01 10:55:11,Credit Card,PIN,Purchase,False
Matthew Moore,785470353099,65,Student,Other,Ahmedabad,swiggy,Lucknow,Z1reyQ2ytilLR2jCxz,QN87S4,Ahmedabad,Travel,INR,4018,1877.469970703125,2023-09-05 13:34:26,Debit Card,Biometric,Transfer,False
Matthew Moore,785470353099,65,Student,Other,Ahmedabad,fake_merchant_0,"Rio de Janeiro, Brazil",C3HG0EzGgMPdGeTtA0,BXXI67,Ahmedabad,Dining,INR,4012,26081.0,2023-09-08 18:56:33,Debit Card,Biometric,Purchase,True
Cathy Rivera,264607071417,67,Business,Visa,Hyderabad,zomato,Delhi,bz5FYCVsd8sll6xMoS,7R93YE,Hyderabad,Utilities,INR,4001,1670.0,2023-08-24 00:50:45,Credit Card,Biometric,Transfer,False
Cathy Rivera,264607071417,67,Business,Visa,Hyderabad,swiggy,"Rio de Janeiro, Brazil",kn3tMEO2X8GOxGO2IK,8G26EJ,Hyderabad,Other,INR,4011,3572.47998046875,2023-08-24 02:59:06,Debit Card,PIN,Transfer,False
Cathy Rivera,264607071417,67,Business,Visa,Hyderabad,zomato,Lucknow,LxqJR1YPxVIlpfLNkT,Q61G3C,Hyderabad,Utilities,INR,4000,5.960000038146973,2023-08-24 16:12:25,Debit Card,Biometric,Purchase,False
Cathy Rivera,264607071417,67,Business,Visa,Hyderabad,zomato,Pune,rfB5WXGrRa5nuR7JQ6,NB5PEC,Hyderabad,Utilities,AUD,4016,32237.0,2023-08-24 16:12:50,Debit Card,Biometric,Payment,True
Kari Oneill,310881993222,23,Premium,American Express,Kolkata,zomato,Ahmedabad,GkvHbQyAhNjXzyyVRX,M620ZB,Kolkata,Grocery,INR,4011,2.0,2023-08-16 15:36:14,Credit Card,Biometric,Purchase,False
Kari Oneill,310881993222,23,Premium,American Express,Kolkata,airtel,Kolkata,ixFCwwbyy4KYATxcCL,9T96L5,Kolkata,Utilities,INR,4010,1103.9599609375,2023-08-17 18:46:01,Debit Card,Biometric,Transfer,False
Kari Oneill,310881993222,23,Premium,American Express,Kolkata,amazon,Jaipur,agvXeAo2rXWvWtfnGC,5XF9X8,Kolkata,Travel,INR,4008,3710.60009765625,2023-08-22 11:24:10,Credit Card,PIN,Purchase,False
Kari Oneill,310881993222,23,Premium,American Express,Kolkata,zomato,"Rio de Janeiro, Brazil",VTZuN7GeOTKGoKxrdQ,RB57HF,Kolkata,Utilities,INR,4010,8.0,2023-08-28 21:04:23,Credit Card,Biometric,Purchase,False
Kari Oneill,310881993222,23,Premium,American Express,Kolkata,fake_merchant_1,"Sydney, Australia",eHWJEth0FxxWWdgsCN,53WGZZ,Kolkata,Travel,INR,4000,37296.0,2023-09-06 13:22:58,Credit Card,PIN,Transfer,True
Rebecca Evans,782722507073,24,Retail,American Express,Kolkata,airtel,Pune,dSXbISP6HSFx21Ox9r,F229II,Kolkata,Dining,INR,4004,22.0,2023-08-30 04:15:22,Debit Card,Biometric,Payment,False
Rebecca Evans,782722507073,24,Retail,American Express,Kolkata,amazon,"Tokyo, Japan",tIcsbWQWLUSDZns1YJ,D15TVM,Kolkata,Other,INR,4018,2673.81005859375,2023-08-30 19:58:26,Credit Card,PIN,Payment,False
